device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_5ED9F4,2025-04-13T06:18:00,263.76,7.06,7.48,ON,272.99,28.99,-0.01312,763.4389,2320.633,28.98459
ESP32_5ED9F4,2025-04-13T07:18:00,267.26,7.59,7.6,ON,272.83,28.77,-0.01137,764.3161,2325.896,28.71321
ESP32_5ED9F4,2025-04-13T08:18:00,269.4,7.91,7.68,ON,272.47,28.3,-0.0103,764.8495,2329.097,28.12063
ESP32_5ED9F4,2025-04-13T09:18:00,269.99,8.0,7.7,OFF,,,,764.9965,2329.979,27.24724
ESP32_5ED9F4,2025-04-13T10:18:00,268.98,7.85,7.66,OFF,,,,764.7456,2328.474,26.15256
ESP32_5ED9F4,2025-04-13T11:18:00,266.47,7.47,7.58,OFF,,,,764.1166,2324.7,24.91118
ESP32_5ED9F4,2025-04-13T12:18:00,262.64,6.9,7.44,ON,269.76,24.69,-0.01368,763.1597,2318.958,23.6077
ESP32_5ED9F4,2025-04-13T13:18:00,257.8,6.17,7.27,ON,269.0,23.66,-0.0161,761.9511,2311.707,22.33097
ESP32_5ED9F4,2025-04-13T14:18:00,252.35,5.35,7.08,ON,268.3,22.73,-0.01883,760.5871,2303.523,21.16797
ESP32_5ED9F4,2025-04-13T15:18:00,246.71,4.51,6.88,OFF,,,,759.1763,2295.058,20.19797
ESP32_5ED9F4,2025-04-13T16:18:00,241.32,3.7,6.7,OFF,,,,757.8311,2286.987,19.48707
ESP32_5ED9F4,2025-04-13T17:18:00,236.63,3.0,6.53,OFF,,,,756.6587,2279.952,19.08373
ESP32_5ED9F4,2025-04-13T18:18:00,233.01,2.45,6.41,ON,267.01,21.01,-0.0285,755.7525,2274.515,19.01541
ESP32_5ED9F4,2025-04-13T19:18:00,230.74,2.11,6.33,ON,267.17,21.23,-0.02963,755.1846,2271.107,19.28679
ESP32_5ED9F4,2025-04-13T20:18:00,230.0,2.0,6.3,ON,267.53,21.7,-0.03,755.0003,2270.002,19.87937
ESP32_5ED9F4,2025-04-13T21:18:00,230.86,2.13,6.33,OFF,,,,755.2143,2271.286,20.75276
ESP32_5ED9F4,2025-04-13T22:18:00,233.24,2.49,6.41,OFF,,,,755.8095,2274.857,21.84744
ESP32_5ED9F4,2025-04-13T23:18:00,236.95,3.04,6.54,OFF,,,,756.7385,2280.431,23.08882
ESP32_5ED9F4,2025-04-14T00:18:00,241.71,3.76,6.71,ON,270.24,25.31,-0.02415,757.9273,2287.564,24.3923
ESP32_5ED9F4,2025-04-14T01:18:00,247.13,4.57,6.9,ON,271.0,26.34,-0.02144,759.2813,2295.688,25.66903
ESP32_5ED9F4,2025-04-14T02:18:00,252.77,5.42,7.1,ON,271.7,27.27,-0.01862,760.6925,2304.155,26.83203
ESP32_5ED9F4,2025-04-14T03:18:00,258.19,6.23,7.29,OFF,,,,762.0485,2312.291,27.80203
ESP32_5ED9F4,2025-04-14T04:18:00,262.97,6.94,7.45,OFF,,,,763.2413,2319.448,28.51293
ESP32_5ED9F4,2025-04-14T05:18:00,266.7,7.51,7.58,OFF,,,,764.176,2325.056,28.91627
ESP32_5ED9F4,2025-04-14T06:18:00,269.11,7.87,7.67,ON,272.99,28.99,-0.01044,764.778,2328.668,28.98459
ESP32_5ED9F4,2025-04-14T07:18:00,270.0,8.0,7.7,ON,272.83,28.77,-0.01,764.9994,2329.996,28.71321
ESP32_5ED9F4,2025-04-14T08:18:00,269.29,7.89,7.68,ON,272.47,28.3,-0.01036,764.8225,2328.935,28.12063
ESP32_5ED9F4,2025-04-14T09:18:00,267.05,7.56,7.6,OFF,,,,764.2615,2325.569,27.24724
ESP32_5ED9F4,2025-04-14T10:18:00,263.44,7.02,7.47,OFF,,,,763.361,2320.166,26.15256
ESP32_5ED9F4,2025-04-14T11:18:00,258.77,6.32,7.31,OFF,,,,762.1928,2313.157,24.91118
ESP32_5ED9F4,2025-04-14T12:18:00,253.4,5.51,7.12,ON,269.76,24.69,-0.0183,760.8499,2305.099,23.6077
ESP32_5ED9F4,2025-04-14T13:18:00,247.76,4.66,6.92,ON,269.0,23.66,-0.02112,759.4393,2296.636,22.33097
ESP32_5ED9F4,2025-04-14T14:18:00,242.29,3.84,6.73,ON,268.3,22.73,-0.02385,758.0733,2288.44,21.16797
ESP32_5ED9F4,2025-04-14T15:18:00,237.44,3.12,6.56,OFF,,,,756.8609,2281.165,20.19797
ESP32_5ED9F4,2025-04-14T16:18:00,233.59,2.54,6.43,OFF,,,,755.8985,2275.391,19.48707
ESP32_5ED9F4,2025-04-14T17:18:00,231.05,2.16,6.34,OFF,,,,755.2628,2271.577,19.08373
ESP32_5ED9F4,2025-04-14T18:18:00,230.02,2.0,6.3,ON,267.01,21.01,-0.02999,755.0045,2270.027,19.01541
ESP32_5ED9F4,2025-04-14T19:18:00,230.58,2.09,6.32,ON,267.17,21.23,-0.02971,755.1441,2270.865,19.28679
ESP32_5ED9F4,2025-04-14T20:18:00,232.68,2.4,6.39,ON,267.53,21.7,-0.02866,755.6706,2274.024,19.87937
ESP32_5ED9F4,2025-04-14T21:18:00,236.17,2.93,6.52,OFF,,,,756.5419,2279.251,20.75276
ESP32_5ED9F4,2025-04-14T22:18:00,240.75,3.61,6.68,OFF,,,,757.6887,2286.132,21.84744
ESP32_5ED9F4,2025-04-14T23:18:00,246.08,4.41,6.86,OFF,,,,759.0196,2294.118,23.08882
ESP32_5ED9F4,2025-04-15T00:18:00,251.71,5.26,7.06,ON,270.24,25.31,-0.01914,760.4286,2302.572,24.3923
ESP32_5ED9F4,2025-04-15T01:18:00,257.21,6.08,7.25,ON,271.0,26.34,-0.01639,761.8035,2310.821,25.66903
ESP32_5ED9F4,2025-04-15T02:18:00,262.14,6.82,7.42,ON,271.7,27.27,-0.01393,763.0347,2318.208,26.83203
ESP32_5ED9F4,2025-04-15T03:18:00,266.1,7.41,7.56,OFF,,,,764.0241,2324.145,27.80203
ESP32_5ED9F4,2025-04-15T04:18:00,268.77,7.82,7.66,OFF,,,,764.693,2328.158,28.51293
ESP32_5ED9F4,2025-04-15T05:18:00,269.95,7.99,7.7,OFF,,,,764.9881,2329.929,28.91627
ESP32_5ED9F4,2025-04-15T06:18:00,269.54,7.93,7.68,ON,272.99,28.99,-0.01023,764.8858,2329.315,28.98459
ESP32_5ED9F4,2025-04-15T07:18:00,267.58,7.64,7.62,ON,272.83,28.77,-0.01121,764.3943,2326.366,28.71321
ESP32_5ED9F4,2025-04-15T08:18:00,264.21,7.13,7.5,ON,272.47,28.3,-0.01289,763.5528,2321.317,28.12063
ESP32_5ED9F4,2025-04-15T09:18:00,259.71,6.46,7.34,OFF,,,,762.4282,2314.569,27.24724
ESP32_5ED9F4,2025-04-15T10:18:00,254.44,5.67,7.16,OFF,,,,761.1102,2306.661,26.15256
ESP32_5ED9F4,2025-04-15T11:18:00,248.82,4.82,6.96,OFF,,,,759.7038,2298.223,24.91118
ESP32_5ED9F4,2025-04-15T12:18:00,243.28,3.99,6.76,ON,269.76,24.69,-0.02336,758.321,2289.926,23.6077
ESP32_5ED9F4,2025-04-15T13:18:00,238.29,3.24,6.59,ON,269.0,23.66,-0.02586,757.0719,2282.431,22.33097
ESP32_5ED9F4,2025-04-15T14:18:00,234.22,2.63,6.45,ON,268.3,22.73,-0.02789,756.0561,2276.336,21.16797
ESP32_5ED9F4,2025-04-15T15:18:00,231.42,2.21,6.35,OFF,,,,755.3544,2272.127,20.19797
ESP32_5ED9F4,2025-04-15T16:18:00,230.09,2.01,6.3,OFF,,,,755.0228,2270.137,19.48707
ESP32_5ED9F4,2025-04-15T17:18:00,230.35,2.05,6.31,OFF,,,,755.0877,2270.526,19.08373
ESP32_5ED9F4,2025-04-15T18:18:00,232.18,2.33,6.38,ON,267.01,21.01,-0.02891,755.5439,2273.263,19.01541
ESP32_5ED9F4,2025-04-15T19:18:00,235.42,2.81,6.49,ON,267.17,21.23,-0.02729,756.3551,2278.13,19.28679
ESP32_5ED9F4,2025-04-15T20:18:00,239.83,3.47,6.64,ON,267.53,21.7,-0.02509,757.4566,2284.74,19.87937
ESP32_5ED9F4,2025-04-15T21:18:00,245.04,4.26,6.83,OFF,,,,758.7607,2292.564,20.75276
ESP32_5ED9F4,2025-04-15T22:18:00,250.65,5.1,7.02,OFF,,,,760.1636,2300.981,21.84744
ESP32_5ED9F4,2025-04-15T23:18:00,256.21,5.93,7.22,OFF,,,,761.5534,2309.32,23.08882
ESP32_5ED9F4,2025-04-16T00:18:00,261.28,6.69,7.39,ON,270.24,25.31,-0.01436,762.8195,2316.917,24.3923
ESP32_5ED9F4,2025-04-16T01:18:00,265.44,7.32,7.54,ON,271.0,26.34,-0.01228,763.8609,2323.166,25.66903
ESP32_5ED9F4,2025-04-16T02:18:00,268.38,7.76,7.64,ON,271.7,27.27,-0.01081,764.5949,2327.569,26.83203
ESP32_5ED9F4,2025-04-16T03:18:00,269.85,7.98,7.69,OFF,,,,764.9627,2329.776,27.80203
ESP32_5ED9F4,2025-04-16T04:18:00,269.74,7.96,7.69,OFF,,,,764.9353,2329.612,28.51293
ESP32_5ED9F4,2025-04-16T05:18:00,268.06,7.71,7.63,OFF,,,,764.5147,2327.088,28.91627
ESP32_5ED9F4,2025-04-16T06:18:00,264.94,7.24,7.52,ON,272.99,28.99,-0.01253,763.7345,2322.407,28.98459
ESP32_5ED9F4,2025-04-16T07:18:00,260.63,6.59,7.37,ON,272.83,28.77,-0.01469,762.6568,2315.941,28.71321
ESP32_5ED9F4,2025-04-16T08:18:00,255.47,5.82,7.19,ON,272.47,28.3,-0.01727,761.3674,2308.205,28.12063
ESP32_5ED9F4,2025-04-16T09:18:00,249.88,4.98,7.0,OFF,,,,759.9692,2299.815,27.24724
ESP32_5ED9F4,2025-04-16T10:18:00,244.29,4.14,6.8,OFF,,,,758.5733,2291.44,26.15256
ESP32_5ED9F4,2025-04-16T11:18:00,239.16,3.37,6.62,OFF,,,,757.2912,2283.747,24.91118
ESP32_5ED9F4,2025-04-16T12:18:00,234.9,2.73,6.47,ON,269.76,24.69,-0.02755,756.2248,2277.349,23.6077
ESP32_5ED9F4,2025-04-16T13:18:00,231.84,2.28,6.36,ON,269.0,23.66,-0.02908,755.4591,2272.755,22.33097
ESP32_5ED9F4,2025-04-16T14:18:00,230.22,2.03,6.31,ON,268.3,22.73,-0.02989,755.0552,2270.331,21.16797
ESP32_5ED9F4,2025-04-16T15:18:00,230.18,2.03,6.31,OFF,,,,755.0451,2270.271,20.19797
ESP32_5ED9F4,2025-04-16T16:18:00,231.72,2.26,6.36,OFF,,,,755.4298,2272.579,19.48707
ESP32_5ED9F4,2025-04-16T17:18:00,234.71,2.71,6.46,OFF,,,,756.1785,2277.071,19.08373
ESP32_5ED9F4,2025-04-16T18:18:00,238.93,3.34,6.61,ON,267.01,21.01,-0.02554,757.2317,2283.39,19.01541
ESP32_5ED9F4,2025-04-16T19:18:00,244.02,4.1,6.79,ON,267.17,21.23,-0.02299,758.5053,2291.032,19.28679
ESP32_5ED9F4,2025-04-16T20:18:00,249.59,4.94,6.99,ON,267.53,21.7,-0.0202,759.8981,2299.388,19.87937
ESP32_5ED9F4,2025-04-16T21:18:00,255.2,5.78,7.18,OFF,,,,761.2989,2307.793,20.75276
ESP32_5ED9F4,2025-04-16T22:18:00,260.39,6.56,7.36,OFF,,,,762.5963,2315.578,21.84744
ESP32_5ED9F4,2025-04-16T23:18:00,264.75,7.21,7.52,OFF,,,,763.6868,2322.121,23.08882
ESP32_5ED9F4,2025-04-17T00:18:00,267.93,7.69,7.63,ON,270.24,25.31,-0.01103,764.4837,2326.902,24.3923
ESP32_5ED9F4,2025-04-17T01:18:00,269.69,7.95,7.69,ON,271.0,26.34,-0.01015,764.9234,2329.54,25.66903
ESP32_5ED9F4,2025-04-17T02:18:00,269.88,7.98,7.7,ON,271.7,27.27,-0.01006,764.9709,2329.825,26.83203
ESP32_5ED9F4,2025-04-17T03:18:00,268.49,7.77,7.65,OFF,,,,764.6224,2327.735,27.80203
ESP32_5ED9F4,2025-04-17T04:18:00,265.62,7.34,7.55,OFF,,,,763.9057,2323.434,28.51293
ESP32_5ED9F4,2025-04-17T05:18:00,261.51,6.73,7.4,OFF,,,,762.8779,2317.267,28.91627
ESP32_5ED9F4,2025-04-17T06:18:00,256.48,5.97,7.23,ON,272.99,28.99,-0.01676,761.6208,2309.725,28.98459
ESP32_5ED9F4,2025-04-17T07:18:00,250.94,5.14,7.03,ON,272.83,28.77,-0.01953,760.2346,2301.408,28.71321
ESP32_5ED9F4,2025-04-17T08:18:00,245.32,4.3,6.84,ON,272.47,28.3,-0.02234,758.8297,2292.978,28.12063
ESP32_5ED9F4,2025-04-17T09:18:00,240.07,3.51,6.65,OFF,,,,757.5181,2285.108,27.24724
ESP32_5ED9F4,2025-04-17T10:18:00,235.62,2.84,6.5,OFF,,,,756.4041,2278.425,26.15256
ESP32_5ED9F4,2025-04-17T11:18:00,232.31,2.35,6.38,OFF,,,,755.5766,2273.46,24.91118
ESP32_5ED9F4,2025-04-17T12:18:00,230.41,2.06,6.31,ON,269.76,24.69,-0.0298,755.1015,2270.609,23.6077
ESP32_5ED9F4,2025-04-17T13:18:00,230.07,2.01,6.3,ON,269.0,23.66,-0.02997,755.0165,2270.099,22.33097
ESP32_5ED9F4,2025-04-17T14:18:00,231.31,2.2,6.35,ON,268.3,22.73,-0.02934,755.3286,2271.972,21.16797
ESP32_5ED9F4,2025-04-17T15:18:00,234.05,2.61,6.44,OFF,,,,756.0128,2276.077,20.19797
ESP32_5ED9F4,2025-04-17T16:18:00,238.06,3.21,6.58,OFF,,,,757.0146,2282.087,19.48707
ESP32_5ED9F4,2025-04-17T17:18:00,243.02,3.95,6.76,OFF,,,,758.2542,2289.525,19.08373
ESP32_5ED9F4,2025-04-17T18:18:00,248.53,4.78,6.95,ON,267.01,21.01,-0.02073,759.6328,2297.797,19.01541
ESP32_5ED9F4,2025-04-17T19:18:00,254.16,5.62,7.15,ON,267.17,21.23,-0.01792,761.0408,2306.245,19.28679
ESP32_5ED9F4,2025-04-17T20:18:00,259.46,6.42,7.33,ON,267.53,21.7,-0.01527,762.3658,2314.195,19.87937
ESP32_5ED9F4,2025-04-17T21:18:00,264.01,7.1,7.49,OFF,,,,763.5024,2321.014,20.75276
ESP32_5ED9F4,2025-04-17T22:18:00,267.44,7.62,7.61,OFF,,,,764.3599,2326.16,21.84744
ESP32_5ED9F4,2025-04-17T23:18:00,269.48,7.92,7.68,OFF,,,,764.8702,2329.221,23.08882
ESP32_5ED9F4,2025-04-18T00:18:00,269.97,8.0,7.7,ON,270.24,25.31,-0.01002,764.9925,2329.955,24.3923
ESP32_5ED9F4,2025-04-18T01:18:00,268.87,7.83,7.66,ON,271.0,26.34,-0.01057,764.7171,2328.303,25.66903
ESP32_5ED9F4,2025-04-18T02:18:00,266.26,7.44,7.57,ON,271.7,27.27,-0.01187,764.0659,2324.396,26.83203
ESP32_5ED9F4,2025-04-18T03:18:00,262.36,6.85,7.43,OFF,,,,763.0909,2318.545,27.80203
ESP32_5ED9F4,2025-04-18T04:18:00,257.48,6.12,7.26,OFF,,,,761.8696,2311.218,28.51293
ESP32_5ED9F4,2025-04-18T05:18:00,252.0,5.3,7.07,OFF,,,,760.4994,2302.997,28.91627
ESP32_5ED9F4,2025-04-18T06:18:00,246.36,4.45,6.87,ON,272.99,28.99,-0.02182,759.0894,2294.537,28.98459
ESP32_5ED9F4,2025-04-18T07:18:00,241.01,3.65,6.69,ON,272.83,28.77,-0.0245,757.752,2286.512,28.71321
ESP32_5ED9F4,2025-04-18T08:18:00,236.37,2.96,6.52,ON,272.47,28.3,-0.02681,756.5936,2279.562,28.12063
ESP32_5ED9F4,2025-04-18T09:18:00,232.83,2.42,6.4,OFF,,,,755.7066,2274.24,27.24724
ESP32_5ED9F4,2025-04-18T10:18:00,230.65,2.1,6.32,OFF,,,,755.1616,2270.97,26.15256
ESP32_5ED9F4,2025-04-18T11:18:00,230.01,2.0,6.3,OFF,,,,755.002,2270.012,24.91118
ESP32_5ED9F4,2025-04-18T12:18:00,230.96,2.14,6.33,ON,269.76,24.69,-0.02952,755.2405,2271.443,23.6077
ESP32_5ED9F4,2025-04-18T13:18:00,233.43,2.51,6.42,ON,269.0,23.66,-0.02828,755.8582,2275.149,22.33097
ESP32_5ED9F4,2025-04-18T14:18:00,237.22,3.08,6.55,ON,268.3,22.73,-0.02639,756.8059,2280.835,21.16797
ESP32_5ED9F4,2025-04-18T15:18:00,242.03,3.8,6.72,OFF,,,,758.0079,2288.047,20.19797
ESP32_5ED9F4,2025-04-18T16:18:00,247.47,4.62,6.91,OFF,,,,759.3687,2296.212,19.48707
ESP32_5ED9F4,2025-04-18T17:18:00,253.12,5.47,7.11,OFF,,,,760.7797,2304.678,19.08373
ESP32_5ED9F4,2025-04-18T18:18:00,258.51,6.28,7.3,ON,267.01,21.01,-0.01574,762.1286,2312.772,19.01541
ESP32_5ED9F4,2025-04-18T19:18:00,263.23,6.98,7.46,ON,267.17,21.23,-0.01338,763.308,2319.848,19.28679
ESP32_5ED9F4,2025-04-18T20:18:00,266.9,7.53,7.59,ON,267.53,21.7,-0.01155,764.2239,2325.343,19.87937
ESP32_5ED9F4,2025-04-18T21:18:00,269.21,7.88,7.67,OFF,,,,764.8032,2328.819,20.75276
ESP32_5ED9F4,2025-04-18T22:18:00,270.0,8.0,7.7,OFF,,,,765.0,2330.0,21.84744
ESP32_5ED9F4,2025-04-18T23:18:00,269.19,7.88,7.67,OFF,,,,764.7985,2328.791,23.08882
ESP32_5ED9F4,2025-04-19T00:18:00,266.86,7.53,7.59,ON,270.24,25.31,-0.01157,764.2147,2325.288,24.3923
ESP32_5ED9F4,2025-04-19T01:18:00,263.18,6.98,7.46,ON,271.0,26.34,-0.01341,763.2952,2319.771,25.66903
ESP32_5ED9F4,2025-04-19T02:18:00,258.45,6.27,7.3,ON,271.7,27.27,-0.01577,762.1131,2312.679,26.83203
ESP32_5ED9F4,2025-04-19T03:18:00,253.05,5.46,7.11,OFF,,,,760.7628,2304.577,27.80203
ESP32_5ED9F4,2025-04-19T04:18:00,247.41,4.61,6.91,OFF,,,,759.3517,2296.11,28.51293
ESP32_5ED9F4,2025-04-19T05:18:00,241.97,3.8,6.72,OFF,,,,757.9922,2287.953,28.91627
ESP32_5ED9F4,2025-04-19T06:18:00,237.17,3.08,6.55,ON,272.99,28.99,-0.02641,756.7927,2280.756,28.98459
ESP32_5ED9F4,2025-04-19T07:18:00,233.39,2.51,6.42,ON,272.83,28.77,-0.0283,755.8487,2275.092,28.71321
ESP32_5ED9F4,2025-04-19T08:18:00,230.94,2.14,6.33,ON,272.47,28.3,-0.02953,755.2353,2271.412,28.12063
ESP32_5ED9F4,2025-04-19T09:18:00,230.01,2.0,6.3,OFF,,,,755.0015,2270.009,27.24724
ESP32_5ED9F4,2025-04-19T10:18:00,230.66,2.1,6.32,OFF,,,,755.1659,2270.996,26.15256
ESP32_5ED9F4,2025-04-19T11:18:00,232.86,2.43,6.4,OFF,,,,755.7154,2274.292,24.91118
ESP32_5ED9F4,2025-04-19T12:18:00,236.42,2.96,6.52,ON,269.76,24.69,-0.02679,756.6062,2279.637,23.6077
ESP32_5ED9F4,2025-04-19T13:18:00,241.07,3.66,6.69,ON,269.0,23.66,-0.02447,757.7673,2286.604,22.33097
ESP32_5ED9F4,2025-04-19T14:18:00,246.43,4.46,6.87,ON,268.3,22.73,-0.02179,759.1063,2294.638,21.16797
ESP32_5ED9F4,2025-04-19T15:18:00,252.07,5.31,7.07,OFF,,,,760.5164,2303.099,20.19797
ESP32_5ED9F4,2025-04-19T16:18:00,257.54,6.13,7.26,OFF,,,,761.8855,2311.313,19.48707
ESP32_5ED9F4,2025-04-19T17:18:00,262.42,6.86,7.43,OFF,,,,763.1043,2318.626,19.08373
ESP32_5ED9F4,2025-04-19T18:18:00,266.3,7.45,7.57,ON,267.01,21.01,-0.01185,764.0759,2324.455,19.01541
ESP32_5ED9F4,2025-04-19T19:18:00,268.89,7.83,7.66,ON,267.17,21.23,-0.01055,764.7227,2328.336,19.28679
ESP32_5ED9F4,2025-04-19T20:18:00,269.97,8.0,7.7,ON,267.53,21.7,-0.01001,764.9934,2329.96,19.87937
ESP32_5ED9F4,2025-04-19T21:18:00,269.47,7.92,7.68,OFF,,,,764.8663,2329.198,20.75276
ESP32_5ED9F4,2025-04-19T22:18:00,267.41,7.61,7.61,OFF,,,,764.3515,2326.109,21.84744
ESP32_5ED9F4,2025-04-19T23:18:00,263.96,7.09,7.49,OFF,,,,763.4901,2320.941,23.08882
ESP32_5ED9F4,2025-04-20T00:18:00,259.4,6.41,7.33,ON,270.24,25.31,-0.0153,762.3507,2314.104,24.3923
ESP32_5ED9F4,2025-04-20T01:18:00,254.1,5.61,7.14,ON,271.0,26.34,-0.01795,761.024,2306.144,25.66903
ESP32_5ED9F4,2025-04-20T02:18:00,248.46,4.77,6.95,ON,271.7,27.27,-0.02077,759.6158,2297.695,26.83203
ESP32_5ED9F4,2025-04-20T03:18:00,242.95,3.94,6.75,OFF,,,,758.2381,2289.429,27.80203
ESP32_5ED9F4,2025-04-20T04:18:00,238.0,3.2,6.58,OFF,,,,757.0009,2282.005,28.51293
ESP32_5ED9F4,2025-04-20T05:18:00,234.01,2.6,6.44,OFF,,,,756.0025,2276.015,28.91627
ESP32_5ED9F4,2025-04-20T06:18:00,231.29,2.19,6.35,ON,272.99,28.99,-0.02935,755.3225,2271.935,28.98459
ESP32_5ED9F4,2025-04-20T07:18:00,230.06,2.01,6.3,ON,272.83,28.77,-0.02997,755.0152,2270.091,28.71321
ESP32_5ED9F4,2025-04-20T08:18:00,230.42,2.06,6.31,ON,272.47,28.3,-0.02979,755.1049,2270.63,28.12063
ESP32_5ED9F4,2025-04-20T09:18:00,232.34,2.35,6.38,OFF,,,,755.5846,2273.508,27.24724
ESP32_5ED9F4,2025-04-20T10:18:00,235.66,2.85,6.5,OFF,,,,756.416,2278.496,26.15256
ESP32_5ED9F4,2025-04-20T11:18:00,240.13,3.52,6.65,OFF,,,,757.5329,2285.198,24.91118
ESP32_5ED9F4,2025-04-20T12:18:00,245.39,4.31,6.84,ON,269.76,24.69,-0.02231,758.8464,2293.078,23.6077
ESP32_5ED9F4,2025-04-20T13:18:00,251.01,5.15,7.04,ON,269.0,23.66,-0.0195,760.2517,2301.51,22.33097
ESP32_5ED9F4,2025-04-20T14:18:00,256.55,5.98,7.23,ON,268.3,22.73,-0.01673,761.637,2309.822,21.16797
ESP32_5ED9F4,2025-04-20T15:18:00,261.57,6.74,7.4,OFF,,,,762.8919,2317.351,20.19797
ESP32_5ED9F4,2025-04-20T16:18:00,265.67,7.35,7.55,OFF,,,,763.9164,2323.498,19.48707
ESP32_5ED9F4,2025-04-20T17:18:00,268.52,7.78,7.65,OFF,,,,764.6289,2327.774,19.08373
ESP32_5ED9F4,2025-04-20T18:18:00,269.89,7.98,7.7,ON,267.01,21.01,-0.01005,764.9727,2329.836,19.01541
