device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_3002EC,2025-04-12T21:18:00,305.69,0.02604,448.89,OFF,,,,762.0766,2326.148,24.35
ESP32_3002EC,2025-04-12T22:18:00,302.6,0.02642,446.55,OFF,,,,762.3589,2312.221,22.3
ESP32_3002EC,2025-04-12T23:18:00,345.32,0.02642,445.14,OFF,,,,765.2055,2303.879,20.23
ESP32_3002EC,2025-04-13T00:18:00,350.38,0.02663,451.48,ON,19.87,18.61,-0.02642,766.5576,2332.776,19.01
ESP32_3002EC,2025-04-13T01:18:00,336.56,0.02689,426.09,ON,18.76,17.57,-0.0265,765.0998,2321.996,18.11
ESP32_3002EC,2025-04-13T02:18:00,321.37,0.0265,449.6,ON,18.13,16.74,-0.02652,763.8271,2307.227,17.14
ESP32_3002EC,2025-04-13T03:18:00,355.37,0.0267,441.52,OFF,,,,763.4579,2311.329,16.52
ESP32_3002EC,2025-04-13T04:18:00,318.07,0.0263,437.29,OFF,,,,764.3984,2325.671,16.61
ESP32_3002EC,2025-04-13T05:18:00,361.39,0.02643,426.76,OFF,,,,764.7576,2331.089,16.0
ESP32_3002EC,2025-04-13T06:18:00,366.88,0.02642,449.16,ON,17.6,16.25,-0.02564,762.4192,2317.276,17.03
ESP32_3002EC,2025-04-13T07:18:00,324.72,0.02683,427.8,ON,17.75,16.48,-0.02645,765.8443,2312.853,16.73
ESP32_3002EC,2025-04-13T08:18:00,338.26,0.02637,444.8,ON,19.49,18.52,-0.02588,765.8275,2312.137,18.64
ESP32_3002EC,2025-04-13T09:18:00,335.32,0.02608,425.86,OFF,,,,765.7055,2332.642,20.5
ESP32_3002EC,2025-04-13T10:18:00,357.54,0.02602,433.93,OFF,,,,762.6635,2304.382,23.17
ESP32_3002EC,2025-04-13T11:18:00,354.14,0.0261,438.2,OFF,,,,766.9242,2332.931,26.27
ESP32_3002EC,2025-04-13T12:18:00,324.74,0.0269,429.05,ON,29.74,29.12,-0.02523,765.6212,2314.171,28.89
ESP32_3002EC,2025-04-13T13:18:00,351.39,0.02626,443.36,ON,31.91,31.9,-0.02635,765.1843,2318.312,31.72
ESP32_3002EC,2025-04-13T14:18:00,317.75,0.02646,431.21,ON,33.38,31.78,-0.02612,762.9595,2302.064,32.92
ESP32_3002EC,2025-04-13T15:18:00,325.26,0.02683,448.54,OFF,,,,766.6901,2307.411,32.76
ESP32_3002EC,2025-04-13T16:18:00,312.03,0.02663,425.41,OFF,,,,765.7578,2307.222,33.9
ESP32_3002EC,2025-04-13T17:18:00,309.11,0.02606,438.64,OFF,,,,765.2082,2315.546,33.29
ESP32_3002EC,2025-04-13T18:18:00,343.25,0.02638,433.53,ON,32.44,31.49,-0.02622,764.0707,2304.747,31.2
ESP32_3002EC,2025-04-13T19:18:00,355.93,0.02664,435.66,ON,30.75,29.22,-0.02661,764.6729,2312.839,29.68
ESP32_3002EC,2025-04-13T20:18:00,364.73,0.02694,453.34,ON,27.24,26.64,-0.02675,763.3961,2326.889,26.34
ESP32_3002EC,2025-04-13T21:18:00,335.85,0.02657,437.6,OFF,,,,763.8718,2304.108,23.01
ESP32_3002EC,2025-04-13T22:18:00,366.66,0.02619,429.48,OFF,,,,764.9572,2303.742,22.39
ESP32_3002EC,2025-04-13T23:18:00,305.87,0.02626,429.75,OFF,,,,762.5036,2325.168,20.38
ESP32_3002EC,2025-04-14T00:18:00,337.37,0.0261,441.47,ON,20.24,19.18,-0.02667,763.4051,2321.421,19.2
ESP32_3002EC,2025-04-14T01:18:00,343.58,0.02613,426.73,ON,19.9,18.02,-0.02633,766.252,2331.059,19.03
ESP32_3002EC,2025-04-14T02:18:00,355.97,0.02683,440.5,ON,18.76,17.72,-0.02652,764.1133,2332.194,18.16
ESP32_3002EC,2025-04-14T03:18:00,318.22,0.02658,434.81,OFF,,,,764.9428,2317.389,17.7
ESP32_3002EC,2025-04-14T04:18:00,363.93,0.02623,440.88,OFF,,,,764.648,2326.476,17.05
ESP32_3002EC,2025-04-14T05:18:00,324.97,0.02689,442.46,OFF,,,,766.4044,2314.074,17.31
ESP32_3002EC,2025-04-14T06:18:00,365.62,0.02623,444.31,ON,18.64,17.86,-0.0259,764.8086,2331.567,18.11
ESP32_3002EC,2025-04-14T07:18:00,341.71,0.02605,429.63,ON,17.79,16.57,-0.02531,762.1043,2328.867,17.47
ESP32_3002EC,2025-04-14T08:18:00,361.44,0.02647,430.83,ON,19.1,18.38,-0.02592,762.9943,2318.956,18.73
ESP32_3002EC,2025-04-14T09:18:00,311.73,0.02637,437.01,OFF,,,,763.6498,2330.48,20.36
ESP32_3002EC,2025-04-14T10:18:00,353.8,0.0269,426.47,OFF,,,,763.2887,2327.077,23.66
ESP32_3002EC,2025-04-14T11:18:00,341.94,0.02601,445.25,OFF,,,,762.1699,2331.203,27.4
ESP32_3002EC,2025-04-14T12:18:00,358.98,0.02698,426.94,ON,31.95,30.56,-0.02632,762.8518,2318.563,31.24
ESP32_3002EC,2025-04-14T13:18:00,300.18,0.02692,441.77,ON,35.04,33.63,-0.0265,762.6601,2311.682,34.01
ESP32_3002EC,2025-04-14T14:18:00,304.46,0.02659,435.42,ON,36.34,35.02,-0.02535,762.5188,2330.321,35.47
ESP32_3002EC,2025-04-14T15:18:00,310.99,0.02679,430.03,OFF,,,,765.7922,2307.932,35.94
ESP32_3002EC,2025-04-14T16:18:00,334.46,0.02678,438.01,OFF,,,,762.0888,2312.63,33.31
ESP32_3002EC,2025-04-14T17:18:00,366.02,0.02657,431.73,OFF,,,,762.6936,2317.411,33.54
ESP32_3002EC,2025-04-14T18:18:00,327.51,0.02608,442.16,ON,33.37,32.11,-0.02535,765.96,2330.265,32.72
ESP32_3002EC,2025-04-14T19:18:00,300.13,0.0265,423.49,ON,31.76,30.19,-0.02645,763.0699,2322.489,30.79
ESP32_3002EC,2025-04-14T20:18:00,299.2,0.02693,448.5,ON,28.72,26.9,-0.02628,766.9966,2330.771,28.02
ESP32_3002EC,2025-04-14T21:18:00,350.17,0.02626,447.93,OFF,,,,765.1802,2311.618,26.03
ESP32_3002EC,2025-04-14T22:18:00,326.24,0.02614,441.96,OFF,,,,765.8155,2312.251,23.97
ESP32_3002EC,2025-04-14T23:18:00,328.49,0.02652,452.89,OFF,,,,766.8556,2314.726,22.23
ESP32_3002EC,2025-04-15T00:18:00,307.05,0.0268,437.44,ON,21.94,20.6,-0.02683,765.2594,2309.015,21.4
ESP32_3002EC,2025-04-15T01:18:00,360.25,0.02684,441.83,ON,20.9,19.53,-0.0266,762.7947,2323.053,20.33
ESP32_3002EC,2025-04-15T02:18:00,314.48,0.02633,425.67,ON,19.58,18.58,-0.02628,765.3041,2314.758,19.77
ESP32_3002EC,2025-04-15T03:18:00,309.79,0.02603,425.32,OFF,,,,765.7675,2303.582,18.47
ESP32_3002EC,2025-04-15T04:18:00,333.33,0.02606,451.56,OFF,,,,765.8146,2312.283,18.6
ESP32_3002EC,2025-04-15T05:18:00,339.97,0.02623,439.1,OFF,,,,765.3453,2331.121,17.48
ESP32_3002EC,2025-04-15T06:18:00,318.61,0.02699,438.49,ON,17.88,16.55,-0.02577,766.1047,2316.175,16.67
ESP32_3002EC,2025-04-15T07:18:00,317.38,0.02631,443.25,ON,17.19,16.2,-0.02587,762.1555,2310.446,16.28
ESP32_3002EC,2025-04-15T08:18:00,360.05,0.02689,434.82,ON,19.63,17.87,-0.02699,762.6705,2317.523,18.5
ESP32_3002EC,2025-04-15T09:18:00,314.8,0.02685,449.65,OFF,,,,764.1759,2310.912,23.99
ESP32_3002EC,2025-04-15T10:18:00,337.73,0.02617,443.77,OFF,,,,763.1733,2322.49,29.68
ESP32_3002EC,2025-04-15T11:18:00,359.68,0.02611,453.0,OFF,,,,766.5577,2304.474,33.86
ESP32_3002EC,2025-04-15T12:18:00,366.55,0.0266,438.87,ON,35.8,34.45,-0.02668,765.8107,2303.255,35.48
ESP32_3002EC,2025-04-15T13:18:00,327.97,0.02602,445.43,ON,37.88,35.83,-0.02552,765.0537,2322.691,36.5
ESP32_3002EC,2025-04-15T14:18:00,351.79,0.02659,427.6,ON,38.21,37.02,-0.02547,763.9239,2326.085,37.28
ESP32_3002EC,2025-04-15T15:18:00,334.25,0.02625,445.54,OFF,,,,764.7974,2310.486,37.53
ESP32_3002EC,2025-04-15T16:18:00,333.56,0.02672,451.96,OFF,,,,764.0188,2320.24,36.94
ESP32_3002EC,2025-04-15T17:18:00,331.32,0.02677,424.18,OFF,,,,766.4189,2308.1,35.85
ESP32_3002EC,2025-04-15T18:18:00,300.03,0.02624,432.97,ON,34.22,33.04,-0.02617,763.6806,2303.186,33.58
ESP32_3002EC,2025-04-15T19:18:00,345.13,0.02605,453.04,ON,32.59,31.42,-0.02525,762.0173,2303.018,31.85
ESP32_3002EC,2025-04-15T20:18:00,298.29,0.02618,449.64,ON,29.27,27.77,-0.02554,763.4945,2331.719,28.74
ESP32_3002EC,2025-04-15T21:18:00,331.72,0.027,444.88,OFF,,,,766.0475,2303.399,26.61
ESP32_3002EC,2025-04-15T22:18:00,359.24,0.02606,425.68,OFF,,,,763.9151,2321.028,26.1
ESP32_3002EC,2025-04-15T23:18:00,311.98,0.02656,446.9,OFF,,,,762.8139,2306.082,25.61
ESP32_3002EC,2025-04-16T00:18:00,323.41,0.02684,434.77,ON,23.5,23.27,-0.0259,764.2402,2310.532,23.64
ESP32_3002EC,2025-04-16T01:18:00,338.26,0.02619,449.68,ON,23.97,22.35,-0.02536,764.1835,2306.522,23.29
ESP32_3002EC,2025-04-16T02:18:00,340.44,0.02632,435.35,ON,23.04,21.8,-0.02545,764.2023,2330.028,22.25
ESP32_3002EC,2025-04-16T03:18:00,311.17,0.02682,435.08,OFF,,,,765.2858,2323.47,21.59
ESP32_3002EC,2025-04-16T04:18:00,313.28,0.02697,441.83,OFF,,,,762.5615,2308.533,21.04
ESP32_3002EC,2025-04-16T05:18:00,339.07,0.0269,446.4,OFF,,,,762.1296,2309.944,19.79
ESP32_3002EC,2025-04-16T06:18:00,339.98,0.02663,450.25,ON,20.46,18.7,-0.02543,764.8749,2310.845,19.33
ESP32_3002EC,2025-04-16T07:18:00,353.59,0.0266,447.82,ON,20.52,18.9,-0.02551,764.151,2308.864,19.46
ESP32_3002EC,2025-04-16T08:18:00,356.83,0.02637,432.69,ON,21.08,20.25,-0.0257,763.8165,2331.473,21.1
ESP32_3002EC,2025-04-16T09:18:00,301.52,0.0267,432.0,OFF,,,,764.3886,2327.701,25.18
ESP32_3002EC,2025-04-16T10:18:00,354.55,0.02654,426.76,OFF,,,,764.6572,2316.356,29.11
ESP32_3002EC,2025-04-16T11:18:00,322.19,0.02666,434.66,OFF,,,,763.6429,2303.621,32.74
ESP32_3002EC,2025-04-16T12:18:00,341.85,0.02634,446.57,ON,36.94,36.13,-0.025,766.6978,2303.456,35.83
ESP32_3002EC,2025-04-16T13:18:00,340.53,0.02659,451.34,ON,38.24,37.18,-0.02625,764.3251,2314.865,37.7
ESP32_3002EC,2025-04-16T14:18:00,307.17,0.02676,436.57,ON,38.88,38.15,-0.02588,764.9165,2331.269,38.27
ESP32_3002EC,2025-04-16T15:18:00,299.27,0.02674,432.07,OFF,,,,765.5122,2303.306,38.45
ESP32_3002EC,2025-04-16T16:18:00,351.46,0.02603,448.81,OFF,,,,764.8891,2325.1,37.11
ESP32_3002EC,2025-04-16T17:18:00,314.65,0.02659,436.59,OFF,,,,764.2329,2312.136,35.81
ESP32_3002EC,2025-04-16T18:18:00,366.76,0.02646,431.35,ON,35.01,34.07,-0.02501,765.2506,2305.972,34.54
ESP32_3002EC,2025-04-16T19:18:00,366.18,0.02611,451.73,ON,33.35,32.21,-0.02699,764.9101,2320.195,32.25
ESP32_3002EC,2025-04-16T20:18:00,333.48,0.02636,450.84,ON,29.89,29.21,-0.02687,762.0931,2316.168,29.25
ESP32_3002EC,2025-04-16T21:18:00,332.33,0.0264,440.35,OFF,,,,764.0507,2303.289,26.85
ESP32_3002EC,2025-04-16T22:18:00,319.42,0.02696,453.16,OFF,,,,763.2055,2314.306,23.55
ESP32_3002EC,2025-04-16T23:18:00,307.79,0.02619,430.08,OFF,,,,766.1124,2308.443,23.03
ESP32_3002EC,2025-04-17T00:18:00,340.91,0.02664,426.83,ON,22.85,21.94,-0.02635,764.8948,2307.611,22.54
ESP32_3002EC,2025-04-17T01:18:00,310.69,0.02649,446.72,ON,21.75,20.2,-0.02546,762.6834,2328.605,20.83
ESP32_3002EC,2025-04-17T02:18:00,337.39,0.02675,429.32,ON,20.18,19.36,-0.02645,762.4301,2303.983,20.1
ESP32_3002EC,2025-04-17T03:18:00,311.88,0.02614,426.14,OFF,,,,763.0614,2313.868,19.36
ESP32_3002EC,2025-04-17T04:18:00,318.65,0.02625,439.54,OFF,,,,766.2538,2319.656,19.17
ESP32_3002EC,2025-04-17T05:18:00,305.76,0.0267,440.07,OFF,,,,765.2776,2306.511,19.34
ESP32_3002EC,2025-04-17T06:18:00,360.71,0.02699,426.84,ON,17.89,16.7,-0.02653,766.484,2312.018,17.12
ESP32_3002EC,2025-04-17T07:18:00,324.42,0.02606,425.62,ON,17.84,16.2,-0.02584,766.1635,2325.365,16.97
ESP32_3002EC,2025-04-17T08:18:00,307.11,0.02673,453.86,ON,18.92,18.55,-0.02588,766.1798,2309.227,19.34
ESP32_3002EC,2025-04-17T09:18:00,301.82,0.02601,427.72,OFF,,,,762.3416,2321.068,22.99
ESP32_3002EC,2025-04-17T10:18:00,359.67,0.0264,434.12,OFF,,,,764.3574,2322.349,27.12
ESP32_3002EC,2025-04-17T11:18:00,364.27,0.02672,431.72,OFF,,,,764.1186,2306.171,30.69
ESP32_3002EC,2025-04-17T12:18:00,363.59,0.0269,428.16,ON,33.8,32.84,-0.02637,762.9091,2316.182,32.86
ESP32_3002EC,2025-04-17T13:18:00,308.2,0.02658,451.55,ON,35.76,34.85,-0.02582,766.1142,2325.946,35.31
ESP32_3002EC,2025-04-17T14:18:00,320.24,0.02674,427.33,ON,37.09,36.19,-0.02695,765.5567,2309.752,36.65
ESP32_3002EC,2025-04-17T15:18:00,353.36,0.02608,433.2,OFF,,,,763.5915,2327.854,36.95
ESP32_3002EC,2025-04-17T16:18:00,351.53,0.02624,431.69,OFF,,,,762.1575,2309.602,36.11
ESP32_3002EC,2025-04-17T17:18:00,326.11,0.02656,450.85,OFF,,,,764.3666,2321.421,35.5
ESP32_3002EC,2025-04-17T18:18:00,325.91,0.02682,447.0,ON,34.07,32.78,-0.02559,763.8701,2327.965,33.36
ESP32_3002EC,2025-04-17T19:18:00,361.22,0.02635,441.18,ON,31.77,30.43,-0.02565,763.6045,2329.395,30.68
ESP32_3002EC,2025-04-17T20:18:00,323.3,0.02624,447.02,ON,29.56,27.64,-0.02611,764.7048,2313.701,28.39
ESP32_3002EC,2025-04-17T21:18:00,324.04,0.02642,435.96,OFF,,,,762.2852,2317.616,26.04
ESP32_3002EC,2025-04-17T22:18:00,309.64,0.02608,423.6,OFF,,,,762.4117,2311.25,24.52
ESP32_3002EC,2025-04-17T23:18:00,357.26,0.02641,447.41,OFF,,,,762.2876,2316.58,23.84
ESP32_3002EC,2025-04-18T00:18:00,350.85,0.02658,438.11,ON,24.22,22.32,-0.02609,764.1485,2324.8,23.42
ESP32_3002EC,2025-04-18T01:18:00,300.62,0.02692,433.39,ON,22.06,20.66,-0.02697,762.3268,2303.742,21.42
ESP32_3002EC,2025-04-18T02:18:00,303.66,0.02656,450.03,ON,21.16,20.08,-0.026,762.2048,2323.378,20.73
ESP32_3002EC,2025-04-18T03:18:00,324.21,0.02626,450.23,OFF,,,,762.5585,2331.966,19.64
ESP32_3002EC,2025-04-18T04:18:00,327.65,0.02673,451.93,OFF,,,,763.1634,2318.095,18.45
ESP32_3002EC,2025-04-18T05:18:00,313.65,0.02658,435.4,OFF,,,,762.9804,2306.001,17.17
ESP32_3002EC,2025-04-18T06:18:00,320.7,0.02675,439.13,ON,18.52,17.62,-0.02604,763.2319,2305.085,17.63
ESP32_3002EC,2025-04-18T07:18:00,360.08,0.02637,425.7,ON,18.08,17.02,-0.02666,763.8452,2304.931,17.42
ESP32_3002EC,2025-04-18T08:18:00,305.87,0.02629,450.72,ON,20.24,19.09,-0.02555,765.9815,2313.446,19.48
ESP32_3002EC,2025-04-18T09:18:00,343.62,0.02663,447.16,OFF,,,,763.9119,2310.568,23.3
ESP32_3002EC,2025-04-18T10:18:00,334.03,0.02685,441.74,OFF,,,,765.3224,2332.456,25.62
ESP32_3002EC,2025-04-18T11:18:00,342.27,0.02697,448.25,OFF,,,,765.9782,2319.582,28.02
ESP32_3002EC,2025-04-18T12:18:00,338.26,0.02626,426.5,ON,29.36,28.15,-0.02663,766.9111,2313.917,28.96
ESP32_3002EC,2025-04-18T13:18:00,298.59,0.02666,428.69,ON,31.27,30.3,-0.02609,762.6517,2319.82,30.08
ESP32_3002EC,2025-04-18T14:18:00,343.3,0.02673,423.48,ON,30.97,30.09,-0.02548,765.3293,2303.744,30.3
ESP32_3002EC,2025-04-18T15:18:00,327.64,0.02659,445.52,OFF,,,,763.4313,2332.067,30.55
ESP32_3002EC,2025-04-18T16:18:00,305.61,0.02607,442.8,OFF,,,,765.01,2328.132,29.55
ESP32_3002EC,2025-04-18T17:18:00,336.18,0.02691,439.43,OFF,,,,762.6664,2319.686,28.08
ESP32_3002EC,2025-04-18T18:18:00,323.32,0.0261,442.7,ON,27.52,26.21,-0.02671,764.0791,2312.777,27.03
ESP32_3002EC,2025-04-18T19:18:00,313.54,0.02674,435.5,ON,26.85,24.65,-0.02572,764.769,2311.406,25.74
ESP32_3002EC,2025-04-18T20:18:00,325.83,0.027,423.3,ON,24.97,23.91,-0.02532,763.1168,2324.049,24.28
ESP32_3002EC,2025-04-18T21:18:00,350.27,0.02652,436.18,OFF,,,,765.3175,2311.076,23.32
ESP32_3002EC,2025-04-18T22:18:00,362.53,0.02643,441.21,OFF,,,,762.54,2304.435,22.3
ESP32_3002EC,2025-04-18T23:18:00,323.56,0.02606,452.97,OFF,,,,764.5942,2307.747,21.14
ESP32_3002EC,2025-04-19T00:18:00,328.2,0.02644,446.46,ON,20.24,19.64,-0.02686,764.0632,2331.87,20.25
ESP32_3002EC,2025-04-19T01:18:00,299.3,0.02687,432.79,ON,19.39,17.9,-0.02534,766.447,2332.689,18.27
ESP32_3002EC,2025-04-19T02:18:00,319.44,0.02677,447.93,ON,18.27,16.93,-0.02597,764.4828,2328.527,17.45
ESP32_3002EC,2025-04-19T03:18:00,323.24,0.02673,440.33,OFF,,,,762.7132,2303.191,16.43
ESP32_3002EC,2025-04-19T04:18:00,335.62,0.02652,438.19,OFF,,,,764.2196,2302.184,15.63
ESP32_3002EC,2025-04-19T05:18:00,358.61,0.02677,444.89,OFF,,,,763.3812,2326.495,14.25
ESP32_3002EC,2025-04-19T06:18:00,308.93,0.02626,434.93,ON,14.22,12.74,-0.02515,766.9785,2330.411,13.71
ESP32_3002EC,2025-04-19T07:18:00,339.85,0.02666,447.13,ON,14.17,13.26,-0.02686,764.2752,2311.084,13.66
ESP32_3002EC,2025-04-19T08:18:00,342.97,0.02655,438.09,ON,17.99,16.38,-0.02569,765.6993,2308.905,17.13
ESP32_3002EC,2025-04-19T09:18:00,310.27,0.02637,435.0,OFF,,,,764.2116,2312.563,20.17
ESP32_3002EC,2025-04-19T10:18:00,366.36,0.02641,425.1,OFF,,,,766.4858,2309.015,24.09
ESP32_3002EC,2025-04-19T11:18:00,352.46,0.02609,439.84,OFF,,,,765.47,2321.0,27.38
ESP32_3002EC,2025-04-19T12:18:00,348.44,0.02671,448.01,ON,30.27,29.49,-0.02692,762.8937,2311.037,29.64
ESP32_3002EC,2025-04-19T13:18:00,364.81,0.02621,434.87,ON,31.21,30.92,-0.02519,763.6908,2316.163,31.14
ESP32_3002EC,2025-04-19T14:18:00,307.97,0.02608,445.51,ON,32.99,31.15,-0.02683,762.4324,2328.007,31.93
ESP32_3002EC,2025-04-19T15:18:00,347.03,0.02663,442.29,OFF,,,,764.0799,2303.84,31.44
ESP32_3002EC,2025-04-19T16:18:00,299.29,0.02698,434.36,OFF,,,,762.8093,2305.87,31.49
ESP32_3002EC,2025-04-19T17:18:00,337.26,0.02688,425.02,OFF,,,,763.914,2323.075,30.32
ESP32_3002EC,2025-04-19T18:18:00,304.02,0.02617,427.07,ON,29.3,27.91,-0.02575,763.6383,2323.659,28.34
ESP32_3002EC,2025-04-19T19:18:00,315.64,0.02602,445.74,ON,27.18,25.97,-0.02672,763.836,2316.537,26.76
ESP32_3002EC,2025-04-19T20:18:00,304.33,0.02605,452.31,ON,23.74,23.54,-0.02592,765.8613,2329.932,22.87
ESP32_3002EC,2025-04-19T21:18:00,342.53,0.026,444.86,OFF,,,,765.7154,2312.201,21.02
ESP32_3002EC,2025-04-19T22:18:00,348.89,0.02628,448.53,OFF,,,,766.6662,2306.201,19.42
ESP32_3002EC,2025-04-19T23:18:00,328.23,0.02682,445.7,OFF,,,,766.0761,2325.941,17.8
ESP32_3002EC,2025-04-20T00:18:00,319.19,0.02669,427.93,ON,17.81,16.78,-0.02527,766.5844,2317.306,17.24
ESP32_3002EC,2025-04-20T01:18:00,315.17,0.02619,438.76,ON,16.47,15.45,-0.02543,764.8576,2327.671,16.11
ESP32_3002EC,2025-04-20T02:18:00,339.35,0.02662,431.64,ON,15.66,14.72,-0.02533,766.5871,2308.057,15.13
ESP32_3002EC,2025-04-20T03:18:00,336.26,0.02688,428.81,OFF,,,,763.4797,2325.388,14.47
ESP32_3002EC,2025-04-20T04:18:00,324.92,0.02699,447.73,OFF,,,,763.1724,2327.574,14.41
ESP32_3002EC,2025-04-20T05:18:00,340.9,0.02623,437.74,OFF,,,,763.5379,2312.342,13.93
ESP32_3002EC,2025-04-20T06:18:00,326.31,0.02689,427.91,ON,13.95,12.77,-0.0252,765.2041,2319.475,13.39
ESP32_3002EC,2025-04-20T07:18:00,346.4,0.02657,440.98,ON,13.48,13.01,-0.02542,762.3224,2303.474,13.0
ESP32_3002EC,2025-04-20T08:18:00,346.55,0.02656,428.67,ON,15.91,14.95,-0.02627,763.5503,2322.899,15.49
ESP32_3002EC,2025-04-20T09:18:00,350.41,0.02668,444.85,OFF,,,,762.5062,2318.383,20.72
ESP32_3002EC,2025-04-20T10:18:00,347.21,0.02628,450.15,OFF,,,,762.4538,2316.352,24.17
ESP32_3002EC,2025-04-20T11:18:00,311.38,0.02688,433.56,OFF,,,,766.5281,2318.477,27.39
ESP32_3002EC,2025-04-20T12:18:00,305.24,0.02602,451.97,ON,30.85,30.08,-0.02694,763.1866,2331.85,30.32
ESP32_3002EC,2025-04-20T13:18:00,331.19,0.02632,440.57,ON,33.08,31.74,-0.02537,764.9181,2305.189,32.17
ESP32_3002EC,2025-04-20T14:18:00,303.01,0.02697,443.44,ON,34.09,33.49,-0.02586,763.012,2311.448,33.29
ESP32_3002EC,2025-04-20T15:18:00,352.0,0.02663,436.57,OFF,,,,763.983,2309.509,33.6
ESP32_3002EC,2025-04-20T16:18:00,318.02,0.0262,434.41,OFF,,,,762.6032,2327.462,33.01
ESP32_3002EC,2025-04-20T17:18:00,359.35,0.02656,438.45,OFF,,,,762.7075,2323.052,31.53
ESP32_3002EC,2025-04-20T18:18:00,348.32,0.02671,441.76,ON,29.89,28.88,-0.02501,764.2155,2327.56,29.65
ESP32_3002EC,2025-04-20T19:18:00,364.93,0.02687,425.46,ON,27.81,26.79,-0.02673,764.8483,2312.835,27.45
ESP32_3002EC,2025-04-20T20:18:00,355.8,0.02611,444.59,ON,24.13,23.21,-0.02515,766.1051,2330.296,23.8
ESP32_3002EC,2025-04-20T21:18:00,333.41,0.0266,428.74,OFF,,,,766.4724,2309.517,21.49
ESP32_3002EC,2025-04-20T22:18:00,341.93,0.02609,435.01,OFF,,,,766.3663,2304.761,19.69
ESP32_3002EC,2025-04-20T23:18:00,363.46,0.02694,438.01,OFF,,,,765.6575,2324.481,18.09
ESP32_3002EC,2025-04-21T00:18:00,322.92,0.02693,432.27,ON,17.39,16.58,-0.02652,764.2684,2316.965,16.53
ESP32_3002EC,2025-04-21T01:18:00,349.03,0.02605,441.75,ON,16.79,15.21,-0.02531,765.9076,2317.8,15.58
