device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_RF2889,2025-04-12T15:18:00,254.41,4.5,6.98,OFF,,,,757.1803,2299.869,20.2
ESP32_RF2889,2025-04-12T16:18:00,229.38,4.08,7.08,OFF,,,,756.6684,2298.451,19.49
ESP32_RF2889,2025-04-12T17:18:00,242.52,2.66,6.38,OFF,,,,757.0956,2292.081,19.08
ESP32_RF2889,2025-04-12T18:18:00,251.42,3.56,6.02,ON,269.55,23.35,-0.02407,759.8245,2292.778,19.02
ESP32_RF2889,2025-04-12T19:18:00,253.29,3.02,5.98,ON,263.81,23.63,-0.01656,759.5613,2291.049,19.29
ESP32_RF2889,2025-04-12T20:18:00,225.65,2.92,6.36,ON,267.36,23.21,-0.01606,755.9538,2275.736,19.88
ESP32_RF2889,2025-04-12T21:18:00,226.76,4.74,6.76,OFF,,,,755.182,2278.685,20.75
ESP32_RF2889,2025-04-12T22:18:00,252.58,6.46,7.23,OFF,,,,757.5389,2282.113,21.85
ESP32_RF2889,2025-04-12T23:18:00,241.03,4.44,6.43,OFF,,,,757.8053,2287.791,23.09
ESP32_RF2889,2025-04-13T00:18:00,242.96,3.57,5.66,ON,269.73,23.88,-0.03463,755.9755,2286.846,24.39
ESP32_RF2889,2025-04-13T01:18:00,235.43,4.42,6.44,ON,268.74,24.27,-0.03303,755.0498,2306.488,25.67
ESP32_RF2889,2025-04-13T02:18:00,252.61,3.57,5.62,ON,268.35,22.41,-0.0346,759.384,2291.542,26.83
ESP32_RF2889,2025-04-13T03:18:00,251.48,6.7,6.9,OFF,,,,755.1202,2298.325,27.8
ESP32_RF2889,2025-04-13T04:18:00,234.53,6.79,7.32,OFF,,,,756.3457,2293.116,28.51
ESP32_RF2889,2025-04-13T05:18:00,238.11,2.25,5.65,OFF,,,,758.6488,2291.688,28.92
ESP32_RF2889,2025-04-13T06:18:00,233.14,1.48,6.06,ON,264.27,21.02,-0.01807,757.0435,2304.486,28.98
ESP32_RF2889,2025-04-13T07:18:00,238.06,5.14,7.22,ON,272.81,23.39,-0.02243,759.0362,2301.501,28.71
ESP32_RF2889,2025-04-13T08:18:00,244.38,4.23,7.2,ON,271.23,21.76,-0.02339,757.5136,2276.876,28.12
ESP32_RF2889,2025-04-13T09:18:00,235.32,2.81,6.61,OFF,,,,755.4489,2302.539,27.25
ESP32_RF2889,2025-04-13T10:18:00,231.83,5.53,6.7,OFF,,,,757.2081,2298.678,26.15
ESP32_RF2889,2025-04-13T11:18:00,230.02,6.62,7.5,OFF,,,,756.8183,2305.898,24.91
ESP32_RF2889,2025-04-13T12:18:00,248.0,4.39,7.35,ON,268.37,24.23,-0.01565,760.249,2289.753,23.61
ESP32_RF2889,2025-04-13T13:18:00,232.21,6.5,7.46,ON,268.83,22.95,-0.03125,758.3897,2279.773,22.33
ESP32_RF2889,2025-04-13T14:18:00,253.88,1.62,5.96,ON,270.75,23.59,-0.02023,760.1869,2299.634,21.17
ESP32_RF2889,2025-04-13T15:18:00,233.05,3.63,6.2,OFF,,,,756.5492,2279.943,20.2
ESP32_RF2889,2025-04-13T16:18:00,232.22,3.59,5.55,OFF,,,,760.6138,2289.822,19.49
ESP32_RF2889,2025-04-13T17:18:00,245.74,6.76,7.3,OFF,,,,756.938,2297.746,19.08
ESP32_RF2889,2025-04-13T18:18:00,251.45,3.19,6.35,ON,271.5,24.54,-0.02524,756.888,2281.658,19.02
ESP32_RF2889,2025-04-13T19:18:00,234.48,3.76,6.0,ON,263.25,23.21,-0.03312,759.8731,2276.219,19.29
ESP32_RF2889,2025-04-13T20:18:00,238.8,5.85,5.52,ON,272.11,20.91,-0.01634,759.9025,2299.903,19.88
ESP32_RF2889,2025-04-13T21:18:00,237.86,6.65,6.18,OFF,,,,756.2118,2302.926,20.75
ESP32_RF2889,2025-04-13T22:18:00,240.28,2.89,7.11,OFF,,,,758.4715,2291.599,21.85
ESP32_RF2889,2025-04-13T23:18:00,236.73,4.68,7.12,OFF,,,,755.8133,2293.555,23.09
ESP32_RF2889,2025-04-14T00:18:00,253.27,6.11,7.04,ON,271.24,22.46,-0.0186,757.1482,2303.681,24.39
ESP32_RF2889,2025-04-14T01:18:00,239.32,6.15,5.97,ON,268.69,21.48,-0.02996,760.5838,2294.327,25.67
ESP32_RF2889,2025-04-14T02:18:00,234.65,6.26,6.29,ON,264.64,23.73,-0.03473,755.3115,2293.459,26.83
ESP32_RF2889,2025-04-14T03:18:00,252.92,6.87,5.8,OFF,,,,760.7586,2290.68,27.8
ESP32_RF2889,2025-04-14T04:18:00,226.27,3.05,5.6,OFF,,,,759.3316,2299.295,28.51
ESP32_RF2889,2025-04-14T05:18:00,253.9,4.95,5.78,OFF,,,,759.4059,2307.281,28.92
ESP32_RF2889,2025-04-14T06:18:00,234.28,3.23,7.34,ON,263.02,24.12,-0.0291,758.1639,2280.515,28.98
ESP32_RF2889,2025-04-14T07:18:00,229.1,6.02,6.15,ON,271.87,20.46,-0.03274,758.7485,2283.99,28.71
ESP32_RF2889,2025-04-14T08:18:00,246.88,5.18,7.02,ON,265.98,22.66,-0.01971,756.2806,2303.698,28.12
ESP32_RF2889,2025-04-14T09:18:00,228.72,1.78,7.34,OFF,,,,756.9758,2280.787,27.25
ESP32_RF2889,2025-04-14T10:18:00,244.97,1.11,7.42,OFF,,,,755.8716,2309.988,26.15
ESP32_RF2889,2025-04-14T11:18:00,231.25,4.73,6.25,OFF,,,,755.192,2298.289,24.91
ESP32_RF2889,2025-04-14T12:18:00,234.74,6.97,7.14,ON,264.0,24.31,-0.03491,758.4432,2281.711,23.61
ESP32_RF2889,2025-04-14T13:18:00,243.92,3.54,5.85,ON,270.5,22.61,-0.03378,760.7018,2270.595,22.33
ESP32_RF2889,2025-04-14T14:18:00,225.41,3.55,6.33,ON,263.47,23.23,-0.02147,759.6364,2287.182,21.17
ESP32_RF2889,2025-04-14T15:18:00,253.46,4.39,6.27,OFF,,,,759.4263,2287.549,20.2
ESP32_RF2889,2025-04-14T16:18:00,227.88,6.55,5.85,OFF,,,,758.8601,2297.634,19.49
ESP32_RF2889,2025-04-14T17:18:00,228.34,4.61,6.33,OFF,,,,758.3572,2308.242,19.08
ESP32_RF2889,2025-04-14T18:18:00,252.73,4.01,6.21,ON,268.33,22.23,-0.01745,757.6523,2299.424,19.02
ESP32_RF2889,2025-04-14T19:18:00,239.35,5.8,5.64,ON,272.86,24.63,-0.02652,757.6914,2270.883,19.29
ESP32_RF2889,2025-04-14T20:18:00,234.3,1.48,6.42,ON,269.08,22.29,-0.02225,756.7716,2295.794,19.88
ESP32_RF2889,2025-04-14T21:18:00,254.42,6.19,7.38,OFF,,,,760.1897,2296.032,20.75
ESP32_RF2889,2025-04-14T22:18:00,233.4,1.78,6.58,OFF,,,,757.9766,2274.975,21.85
ESP32_RF2889,2025-04-14T23:18:00,235.77,2.2,7.28,OFF,,,,757.7075,2298.306,23.09
ESP32_RF2889,2025-04-15T00:18:00,233.93,1.39,5.83,ON,269.95,21.77,-0.01804,757.5794,2289.857,24.39
ESP32_RF2889,2025-04-15T01:18:00,237.68,5.27,7.08,ON,268.35,21.43,-0.02677,758.5705,2293.432,25.67
ESP32_RF2889,2025-04-15T02:18:00,225.05,1.38,7.49,ON,271.68,21.98,-0.02973,755.2716,2303.975,26.83
ESP32_RF2889,2025-04-15T03:18:00,232.53,5.48,6.14,OFF,,,,755.2864,2304.817,27.8
ESP32_RF2889,2025-04-15T04:18:00,233.0,1.25,7.09,OFF,,,,760.6263,2281.901,28.51
ESP32_RF2889,2025-04-15T05:18:00,248.05,5.93,5.93,OFF,,,,760.9221,2291.005,28.92
ESP32_RF2889,2025-04-15T06:18:00,241.99,2.3,7.41,ON,263.48,22.52,-0.02734,756.3266,2303.275,28.98
ESP32_RF2889,2025-04-15T07:18:00,232.3,2.21,7.16,ON,266.8,22.39,-0.01601,756.2771,2294.854,28.71
ESP32_RF2889,2025-04-15T08:18:00,238.03,4.15,6.57,ON,267.71,21.08,-0.03271,757.4097,2298.408,28.12
ESP32_RF2889,2025-04-15T09:18:00,232.43,3.39,5.87,OFF,,,,759.8734,2284.123,27.25
ESP32_RF2889,2025-04-15T10:18:00,236.37,1.79,7.36,OFF,,,,758.2519,2272.608,26.15
ESP32_RF2889,2025-04-15T11:18:00,237.83,6.95,5.67,OFF,,,,760.4851,2290.381,24.91
ESP32_RF2889,2025-04-15T12:18:00,251.5,6.08,6.24,ON,265.79,24.4,-0.01943,757.0124,2308.692,23.61
ESP32_RF2889,2025-04-15T13:18:00,232.2,1.85,6.3,ON,268.99,20.81,-0.02626,755.4734,2279.753,22.33
ESP32_RF2889,2025-04-15T14:18:00,237.21,1.4,5.94,ON,265.96,20.43,-0.02291,758.7819,2296.923,21.17
ESP32_RF2889,2025-04-15T15:18:00,225.45,3.89,6.78,OFF,,,,760.1453,2293.935,20.2
ESP32_RF2889,2025-04-15T16:18:00,239.11,6.13,6.41,OFF,,,,755.2701,2280.042,19.49
ESP32_RF2889,2025-04-15T17:18:00,229.93,4.07,7.16,OFF,,,,759.2064,2291.179,19.08
ESP32_RF2889,2025-04-15T18:18:00,230.21,4.42,5.63,ON,266.21,24.99,-0.01991,758.0963,2287.316,19.02
ESP32_RF2889,2025-04-15T19:18:00,238.56,3.76,7.2,ON,265.07,22.19,-0.0223,758.529,2307.332,19.29
ESP32_RF2889,2025-04-15T20:18:00,227.25,5.82,6.18,ON,264.43,22.23,-0.03208,760.5768,2304.235,19.88
ESP32_RF2889,2025-04-15T21:18:00,234.35,2.96,6.43,OFF,,,,758.3565,2297.127,20.75
ESP32_RF2889,2025-04-15T22:18:00,233.12,2.8,6.31,OFF,,,,759.0862,2270.26,21.85
ESP32_RF2889,2025-04-15T23:18:00,248.61,6.9,6.18,OFF,,,,759.3463,2282.982,23.09
ESP32_RF2889,2025-04-16T00:18:00,241.45,2.72,5.87,ON,263.06,23.37,-0.02078,758.978,2300.163,24.39
ESP32_RF2889,2025-04-16T01:18:00,236.02,3.4,7.14,ON,265.01,23.93,-0.02505,758.2905,2274.652,25.67
ESP32_RF2889,2025-04-16T02:18:00,240.28,5.05,6.46,ON,266.92,20.78,-0.01868,759.308,2292.201,26.83
ESP32_RF2889,2025-04-16T03:18:00,236.73,6.33,6.42,OFF,,,,760.714,2293.726,27.8
ESP32_RF2889,2025-04-16T04:18:00,244.87,2.37,7.05,OFF,,,,756.097,2272.399,28.51
ESP32_RF2889,2025-04-16T05:18:00,243.76,1.55,5.62,OFF,,,,755.0679,2305.142,28.92
ESP32_RF2889,2025-04-16T06:18:00,225.37,5.32,5.99,ON,264.16,23.43,-0.01818,757.1672,2270.99,28.98
ESP32_RF2889,2025-04-16T07:18:00,235.51,5.7,7.29,ON,271.5,21.87,-0.02078,757.8755,2287.952,28.71
ESP32_RF2889,2025-04-16T08:18:00,232.41,3.4,6.03,ON,266.66,21.47,-0.02328,755.6233,2293.371,28.12
ESP32_RF2889,2025-04-16T09:18:00,238.36,2.28,5.52,OFF,,,,756.9769,2307.783,27.25
ESP32_RF2889,2025-04-16T10:18:00,229.86,3.32,6.51,OFF,,,,760.7521,2290.179,26.15
ESP32_RF2889,2025-04-16T11:18:00,245.18,1.6,5.96,OFF,,,,756.0713,2299.805,24.91
ESP32_RF2889,2025-04-16T12:18:00,232.71,3.71,6.37,ON,266.82,24.59,-0.03067,758.8394,2279.216,23.61
ESP32_RF2889,2025-04-16T13:18:00,244.74,3.52,7.46,ON,266.19,24.5,-0.01662,757.0464,2283.04,22.33
ESP32_RF2889,2025-04-16T14:18:00,252.94,5.4,5.99,ON,270.19,24.09,-0.02772,755.1586,2303.084,21.17
ESP32_RF2889,2025-04-16T15:18:00,235.31,5.42,6.38,OFF,,,,757.0042,2307.948,20.2
ESP32_RF2889,2025-04-16T16:18:00,254.13,3.79,6.89,OFF,,,,756.838,2305.767,19.49
ESP32_RF2889,2025-04-16T17:18:00,244.05,6.78,6.89,OFF,,,,758.177,2294.568,19.08
ESP32_RF2889,2025-04-16T18:18:00,239.45,5.96,5.64,ON,269.06,20.18,-0.02278,759.7198,2285.798,19.02
ESP32_RF2889,2025-04-16T19:18:00,247.32,2.27,6.56,ON,264.51,20.71,-0.03402,756.1826,2299.122,19.29
ESP32_RF2889,2025-04-16T20:18:00,228.26,4.25,6.07,ON,268.04,23.63,-0.03257,758.3288,2274.269,19.88
ESP32_RF2889,2025-04-16T21:18:00,230.49,4.44,5.66,OFF,,,,756.942,2293.048,20.75
ESP32_RF2889,2025-04-16T22:18:00,238.78,1.75,7.09,OFF,,,,759.6877,2301.554,21.85
ESP32_RF2889,2025-04-16T23:18:00,225.41,3.51,5.52,OFF,,,,756.5201,2292.135,23.09
ESP32_RF2889,2025-04-17T00:18:00,249.85,1.51,6.49,ON,270.52,22.13,-0.03088,756.0915,2307.417,24.39
ESP32_RF2889,2025-04-17T01:18:00,234.5,4.49,5.8,ON,265.39,24.1,-0.03465,755.8479,2278.738,25.67
ESP32_RF2889,2025-04-17T02:18:00,232.02,3.23,5.7,ON,265.04,21.78,-0.01979,757.2773,2302.915,26.83
ESP32_RF2889,2025-04-17T03:18:00,237.4,4.42,6.16,OFF,,,,758.3237,2278.356,27.8
ESP32_RF2889,2025-04-17T04:18:00,230.55,3.76,6.99,OFF,,,,758.045,2304.163,28.51
ESP32_RF2889,2025-04-17T05:18:00,237.84,4.31,6.91,OFF,,,,758.6637,2274.011,28.92
ESP32_RF2889,2025-04-17T06:18:00,242.58,6.11,7.14,ON,270.97,20.43,-0.03019,760.0948,2294.936,28.98
ESP32_RF2889,2025-04-17T07:18:00,230.68,5.23,6.65,ON,267.51,23.28,-0.02343,759.3009,2281.99,28.71
ESP32_RF2889,2025-04-17T08:18:00,227.75,2.08,6.02,ON,272.78,20.6,-0.0263,759.42,2301.116,28.12
ESP32_RF2889,2025-04-17T09:18:00,232.37,4.5,5.62,OFF,,,,756.3666,2300.021,27.25
ESP32_RF2889,2025-04-17T10:18:00,231.42,1.12,5.94,OFF,,,,760.9307,2293.053,26.15
ESP32_RF2889,2025-04-17T11:18:00,225.27,5.32,6.72,OFF,,,,760.743,2290.529,24.91
ESP32_RF2889,2025-04-17T12:18:00,250.18,4.02,7.0,ON,272.28,20.81,-0.0204,758.9772,2309.831,23.61
ESP32_RF2889,2025-04-17T13:18:00,253.96,6.87,6.96,ON,265.51,20.67,-0.01754,757.5821,2305.932,22.33
ESP32_RF2889,2025-04-17T14:18:00,239.1,6.43,6.7,ON,270.44,21.75,-0.02004,758.6328,2277.83,21.17
ESP32_RF2889,2025-04-17T15:18:00,243.29,4.91,7.25,OFF,,,,760.8215,2289.795,20.2
ESP32_RF2889,2025-04-17T16:18:00,254.65,2.99,5.63,OFF,,,,756.3847,2309.6,19.49
ESP32_RF2889,2025-04-17T17:18:00,244.43,6.88,6.25,OFF,,,,758.4414,2290.891,19.08
ESP32_RF2889,2025-04-17T18:18:00,247.06,6.31,6.72,ON,264.32,24.07,-0.02958,758.9369,2292.676,19.02
ESP32_RF2889,2025-04-17T19:18:00,252.41,4.42,6.89,ON,268.31,22.12,-0.02629,759.7559,2275.369,19.29
ESP32_RF2889,2025-04-17T20:18:00,236.39,2.27,6.34,ON,271.21,23.68,-0.0207,757.2758,2307.919,19.88
ESP32_RF2889,2025-04-17T21:18:00,230.39,6.1,6.3,OFF,,,,755.7889,2285.365,20.75
ESP32_RF2889,2025-04-17T22:18:00,237.95,1.67,6.77,OFF,,,,760.8028,2290.309,21.85
ESP32_RF2889,2025-04-17T23:18:00,242.2,5.58,7.16,OFF,,,,756.9996,2283.545,23.09
ESP32_RF2889,2025-04-18T00:18:00,231.56,6.39,6.67,ON,264.0,23.78,-0.02581,757.9152,2303.479,24.39
ESP32_RF2889,2025-04-18T01:18:00,241.29,2.45,7.19,ON,267.88,20.18,-0.02857,758.4185,2283.43,25.67
ESP32_RF2889,2025-04-18T02:18:00,236.91,6.66,5.64,ON,268.58,23.65,-0.02851,757.4431,2272.902,26.83
ESP32_RF2889,2025-04-18T03:18:00,247.52,5.16,5.67,OFF,,,,758.9126,2286.521,27.8
ESP32_RF2889,2025-04-18T04:18:00,246.49,2.94,6.76,OFF,,,,755.0522,2293.235,28.51
ESP32_RF2889,2025-04-18T05:18:00,230.72,4.41,5.67,OFF,,,,760.1531,2288.583,28.92
ESP32_RF2889,2025-04-18T06:18:00,233.79,1.41,7.16,ON,265.98,22.32,-0.02548,758.4459,2276.154,28.98
ESP32_RF2889,2025-04-18T07:18:00,252.98,2.64,7.25,ON,263.16,23.34,-0.01628,760.9083,2280.808,28.71
ESP32_RF2889,2025-04-18T08:18:00,249.19,6.0,6.58,ON,264.21,21.08,-0.03469,760.3565,2308.025,28.12
ESP32_RF2889,2025-04-18T09:18:00,240.13,3.79,5.76,OFF,,,,757.2385,2278.268,27.25
ESP32_RF2889,2025-04-18T10:18:00,251.81,1.51,7.49,OFF,,,,760.0625,2298.702,26.15
ESP32_RF2889,2025-04-18T11:18:00,240.27,3.35,5.53,OFF,,,,756.5408,2270.79,24.91
ESP32_RF2889,2025-04-18T12:18:00,233.0,3.55,7.21,ON,269.69,20.75,-0.0185,758.3358,2273.423,23.61
ESP32_RF2889,2025-04-18T13:18:00,228.8,2.76,6.94,ON,270.21,20.51,-0.03226,756.3566,2309.377,22.33
ESP32_RF2889,2025-04-18T14:18:00,232.1,1.33,6.78,ON,268.23,21.16,-0.02227,758.078,2290.859,21.17
ESP32_RF2889,2025-04-18T15:18:00,233.44,4.01,5.59,OFF,,,,760.0453,2283.731,20.2
ESP32_RF2889,2025-04-18T16:18:00,232.73,1.04,6.74,OFF,,,,760.5145,2292.536,19.49
ESP32_RF2889,2025-04-18T17:18:00,253.31,2.34,6.22,OFF,,,,757.5184,2293.24,19.08
ESP32_RF2889,2025-04-18T18:18:00,239.09,6.32,6.27,ON,267.84,23.97,-0.02138,758.767,2281.548,19.02
ESP32_RF2889,2025-04-18T19:18:00,245.03,4.61,6.36,ON,265.91,22.36,-0.02541,755.6187,2309.173,19.29
ESP32_RF2889,2025-04-18T20:18:00,238.58,6.02,6.77,ON,268.81,24.76,-0.03387,756.4217,2291.978,19.88
ESP32_RF2889,2025-04-18T21:18:00,239.78,3.24,7.43,OFF,,,,758.7185,2301.326,20.75
ESP32_RF2889,2025-04-18T22:18:00,230.35,6.53,6.96,OFF,,,,760.3766,2273.296,21.85
ESP32_RF2889,2025-04-18T23:18:00,241.42,4.93,6.34,OFF,,,,756.1687,2276.164,23.09
ESP32_RF2889,2025-04-19T00:18:00,229.25,5.32,5.63,ON,271.06,20.36,-0.02391,757.2175,2283.303,24.39
ESP32_RF2889,2025-04-19T01:18:00,235.62,3.38,6.96,ON,263.97,23.85,-0.03088,757.9511,2300.472,25.67
ESP32_RF2889,2025-04-19T02:18:00,236.43,3.86,6.71,ON,263.23,24.09,-0.03161,755.2636,2283.425,26.83
ESP32_RF2889,2025-04-19T03:18:00,238.2,1.66,6.28,OFF,,,,756.6187,2274.905,27.8
ESP32_RF2889,2025-04-19T04:18:00,230.92,1.97,6.9,OFF,,,,756.3748,2297.027,28.51
ESP32_RF2889,2025-04-19T05:18:00,233.81,3.33,5.98,OFF,,,,758.1007,2294.046,28.92
ESP32_RF2889,2025-04-19T06:18:00,252.04,6.27,5.92,ON,264.07,23.18,-0.01899,759.5211,2294.396,28.98
ESP32_RF2889,2025-04-19T07:18:00,229.51,2.66,6.9,ON,267.95,24.09,-0.03493,757.2883,2285.396,28.71
ESP32_RF2889,2025-04-19T08:18:00,229.41,1.01,6.04,ON,267.64,20.63,-0.01647,760.2198,2271.39,28.12
ESP32_RF2889,2025-04-19T09:18:00,251.33,2.68,7.11,OFF,,,,759.8898,2289.564,27.25
ESP32_RF2889,2025-04-19T10:18:00,252.99,5.29,6.5,OFF,,,,755.3346,2291.571,26.15
ESP32_RF2889,2025-04-19T11:18:00,245.93,3.36,6.63,OFF,,,,756.1665,2271.892,24.91
ESP32_RF2889,2025-04-19T12:18:00,231.18,5.72,5.6,ON,266.82,20.4,-0.01716,757.8512,2280.739,23.61
ESP32_RF2889,2025-04-19T13:18:00,238.24,3.67,5.96,ON,264.21,20.95,-0.01885,757.9967,2287.077,22.33
ESP32_RF2889,2025-04-19T14:18:00,250.43,1.38,7.15,ON,272.17,23.97,-0.02151,757.2849,2289.675,21.17
ESP32_RF2889,2025-04-19T15:18:00,230.28,2.32,5.54,OFF,,,,759.2254,2296.56,20.2
ESP32_RF2889,2025-04-19T16:18:00,226.67,1.76,5.98,OFF,,,,757.8447,2289.672,19.49
ESP32_RF2889,2025-04-19T17:18:00,238.41,4.11,7.12,OFF,,,,759.7993,2299.917,19.08
ESP32_RF2889,2025-04-19T18:18:00,248.66,2.99,6.36,ON,268.57,20.64,-0.02414,758.6672,2306.529,19.02
ESP32_RF2889,2025-04-19T19:18:00,243.4,3.32,6.64,ON,270.34,24.84,-0.02142,758.1671,2275.156,19.29
ESP32_RF2889,2025-04-19T20:18:00,241.7,2.92,6.57,ON,263.06,22.6,-0.0192,757.2745,2274.087,19.88
ESP32_RF2889,2025-04-19T21:18:00,243.95,3.13,7.38,OFF,,,,758.377,2279.401,20.75
ESP32_RF2889,2025-04-19T22:18:00,228.59,3.9,6.22,OFF,,,,758.5671,2281.127,21.85
ESP32_RF2889,2025-04-19T23:18:00,226.77,5.03,6.95,OFF,,,,757.9023,2292.601,23.09
ESP32_RF2889,2025-04-20T00:18:00,240.11,4.77,6.47,ON,271.25,23.89,-0.02777,758.5944,2294.878,24.39
ESP32_RF2889,2025-04-20T01:18:00,240.95,3.51,6.01,ON,265.8,24.2,-0.03094,758.7402,2304.267,25.67
ESP32_RF2889,2025-04-20T02:18:00,242.52,2.59,6.33,ON,264.17,22.7,-0.02738,756.5977,2290.067,26.83
ESP32_RF2889,2025-04-20T03:18:00,242.24,1.06,6.07,OFF,,,,757.5002,2296.562,27.8
ESP32_RF2889,2025-04-20T04:18:00,241.16,6.14,5.73,OFF,,,,758.2182,2301.204,28.51
ESP32_RF2889,2025-04-20T05:18:00,228.14,1.75,6.42,OFF,,,,760.484,2274.488,28.92
ESP32_RF2889,2025-04-20T06:18:00,236.95,5.27,5.7,ON,263.92,24.41,-0.03088,757.6131,2283.876,28.98
ESP32_RF2889,2025-04-20T07:18:00,249.88,1.76,5.9,ON,272.27,21.9,-0.03243,758.849,2304.109,28.71
ESP32_RF2889,2025-04-20T08:18:00,243.51,4.83,7.46,ON,266.75,23.46,-0.02467,756.0688,2277.384,28.12
ESP32_RF2889,2025-04-20T09:18:00,251.9,2.91,5.59,OFF,,,,756.4425,2282.642,27.25
ESP32_RF2889,2025-04-20T10:18:00,240.33,2.24,6.56,OFF,,,,755.7796,2276.631,26.15
ESP32_RF2889,2025-04-20T11:18:00,244.39,5.41,6.53,OFF,,,,756.1716,2296.045,24.91
ESP32_RF2889,2025-04-20T12:18:00,254.79,4.53,5.99,ON,263.2,23.06,-0.02272,758.6357,2288.493,23.61
ESP32_RF2889,2025-04-20T13:18:00,232.74,5.22,5.53,ON,269.82,20.24,-0.03044,755.3468,2305.228,22.33
ESP32_RF2889,2025-04-20T14:18:00,236.33,4.13,6.16,ON,265.52,20.73,-0.03003,756.8403,2298.123,21.17
ESP32_RF2889,2025-04-20T15:18:00,225.0,1.48,5.8,OFF,,,,757.7418,2298.509,20.2
ESP32_RF2889,2025-04-20T16:18:00,226.72,4.32,6.13,OFF,,,,757.2355,2296.266,19.49
ESP32_RF2889,2025-04-20T17:18:00,233.34,2.92,6.1,OFF,,,,755.4079,2290.293,19.08
ESP32_RF2889,2025-04-20T18:18:00,230.4,2.34,6.3,ON,269.26,23.19,-0.03427,756.7944,2290.528,19.02
ESP32_RF2889,2025-04-20T19:18:00,239.05,1.9,6.45,ON,268.14,23.67,-0.02475,758.4084,2294.627,19.29
ESP32_RF2889,2025-04-20T20:18:00,251.65,3.66,5.71,ON,271.08,22.05,-0.01519,758.9812,2283.702,19.88
ESP32_RF2889,2025-04-20T21:18:00,227.01,5.78,5.92,OFF,,,,760.7993,2289.198,20.75
ESP32_RF2889,2025-04-20T22:18:00,235.77,5.51,6.23,OFF,,,,755.6605,2294.459,21.85
ESP32_RF2889,2025-04-20T23:18:00,231.75,2.48,7.24,OFF,,,,755.7572,2290.737,23.09
ESP32_RF2889,2025-04-21T00:18:00,244.46,2.27,5.77,ON,267.4,21.33,-0.03328,755.5636,2294.484,24.39
ESP32_RF2889,2025-04-21T01:18:00,234.39,5.52,6.14,ON,269.92,22.8,-0.03486,759.4615,2279.316,25.67
ESP32_RF2889,2025-04-21T02:18:00,241.68,3.34,7.48,ON,267.68,20.59,-0.03433,755.2974,2301.528,26.83
ESP32_RF2889,2025-04-21T03:18:00,237.2,1.09,6.52,OFF,,,,757.7421,2295.916,27.8
ESP32_RF2889,2025-04-21T04:18:00,229.92,1.55,5.65,OFF,,,,759.0339,2279.135,28.51
