device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_5DAEC4,2025-04-13T05:18:00,317.1,0.0265,439.12,OFF,,,,763.2613,2318.372,17.29
ESP32_5DAEC4,2025-04-13T06:18:00,366.19,0.02615,452.28,ON,17.43,15.84,-0.02621,763.2772,2319.078,16.66
ESP32_5DAEC4,2025-04-13T07:18:00,340.84,0.02651,437.9,ON,19.46,17.39,-0.02597,765.1203,2314.56,18.53
ESP32_5DAEC4,2025-04-13T08:18:00,359.43,0.02681,450.72,ON,20.51,20.41,-0.02511,762.6443,2326.276,20.63
ESP32_5DAEC4,2025-04-13T09:18:00,355.6,0.0267,429.87,OFF,,,,766.5629,2313.84,23.62
ESP32_5DAEC4,2025-04-13T10:18:00,338.84,0.02667,449.48,OFF,,,,763.7155,2314.719,26.34
ESP32_5DAEC4,2025-04-13T11:18:00,340.07,0.02621,423.18,OFF,,,,762.3459,2324.207,29.33
ESP32_5DAEC4,2025-04-13T12:18:00,321.16,0.02695,432.88,ON,31.95,30.4,-0.02658,766.9109,2331.258,31.36
ESP32_5DAEC4,2025-04-13T13:18:00,324.93,0.02684,450.37,ON,33.01,31.9,-0.02548,764.153,2314.345,32.36
ESP32_5DAEC4,2025-04-13T14:18:00,301.45,0.02656,428.17,ON,34.34,33.16,-0.02662,762.5908,2305.14,33.26
ESP32_5DAEC4,2025-04-13T15:18:00,327.79,0.02601,448.77,OFF,,,,763.2356,2310.831,33.77
ESP32_5DAEC4,2025-04-13T16:18:00,307.89,0.02616,424.28,OFF,,,,762.0993,2325.552,33.09
ESP32_5DAEC4,2025-04-13T17:18:00,315.37,0.02673,450.23,OFF,,,,762.9002,2313.052,31.88
ESP32_5DAEC4,2025-04-13T18:18:00,300.13,0.02633,427.16,ON,30.37,29.19,-0.02654,763.3813,2318.593,30.12
ESP32_5DAEC4,2025-04-13T19:18:00,342.67,0.02622,449.98,ON,27.71,27.21,-0.02554,764.8469,2315.981,27.43
ESP32_5DAEC4,2025-04-13T20:18:00,355.0,0.02632,444.24,ON,25.91,24.57,-0.0268,762.1299,2320.989,25.41
ESP32_5DAEC4,2025-04-13T21:18:00,307.74,0.02607,429.65,OFF,,,,764.9502,2302.896,21.85
ESP32_5DAEC4,2025-04-13T22:18:00,346.59,0.02697,430.9,OFF,,,,766.4375,2309.083,22.04
ESP32_5DAEC4,2025-04-13T23:18:00,325.88,0.02629,449.33,OFF,,,,764.2252,2329.969,20.56
ESP32_5DAEC4,2025-04-14T00:18:00,360.51,0.02617,428.67,ON,39.79,38.74,-0.02683,763.0105,2314.156,39.13
ESP32_5DAEC4,2025-04-14T01:18:00,338.43,0.02637,439.25,ON,39.2,38.31,-0.02693,764.1708,2303.699,39.1
ESP32_5DAEC4,2025-04-14T02:18:00,357.34,0.02645,430.64,ON,38.44,37.33,-0.02581,766.5567,2332.031,37.4
ESP32_5DAEC4,2025-04-14T03:18:00,300.44,0.02607,440.21,OFF,,,,765.5792,2309.788,36.48
ESP32_5DAEC4,2025-04-14T04:18:00,340.29,0.02676,432.32,OFF,,,,766.0346,2304.367,35.98
ESP32_5DAEC4,2025-04-14T05:18:00,298.55,0.02649,444.48,OFF,,,,762.4889,2331.447,18.32
ESP32_5DAEC4,2025-04-14T06:18:00,320.89,0.02661,428.37,ON,18.0,16.99,-0.02531,763.0518,2304.058,17.33
ESP32_5DAEC4,2025-04-14T07:18:00,322.58,0.02697,437.64,ON,19.2,17.73,-0.02605,764.1473,2317.328,18.4
ESP32_5DAEC4,2025-04-14T08:18:00,300.45,0.02671,453.03,ON,21.42,21.06,-0.02698,765.8121,2316.145,21.01
ESP32_5DAEC4,2025-04-14T09:18:00,353.96,0.02646,449.35,OFF,,,,765.6571,2305.786,24.07
ESP32_5DAEC4,2025-04-14T10:18:00,322.25,0.02615,431.87,OFF,,,,763.9644,2308.804,27.73
ESP32_5DAEC4,2025-04-14T11:18:00,327.86,0.02657,434.4,OFF,,,,763.8949,2312.539,31.11
ESP32_5DAEC4,2025-04-14T12:18:00,340.67,0.02632,451.3,ON,32.84,32.65,-0.02665,764.9645,2330.297,33.01
ESP32_5DAEC4,2025-04-14T13:18:00,358.47,0.02638,439.49,ON,35.82,35.05,-0.0269,763.7639,2327.759,34.94
ESP32_5DAEC4,2025-04-14T14:18:00,332.69,0.02694,430.73,ON,35.42,34.83,-0.02572,764.6066,2329.458,34.81
ESP32_5DAEC4,2025-04-14T15:18:00,354.61,0.0268,449.94,OFF,,,,764.7629,2315.686,33.8
ESP32_5DAEC4,2025-04-14T16:18:00,325.22,0.02606,453.43,OFF,,,,762.4224,2315.08,33.9
ESP32_5DAEC4,2025-04-14T17:18:00,298.91,0.02667,446.49,OFF,,,,764.8645,2302.097,31.98
ESP32_5DAEC4,2025-04-14T18:18:00,302.69,0.02606,443.07,ON,31.71,30.11,-0.02522,764.6854,2308.299,30.68
ESP32_5DAEC4,2025-04-14T19:18:00,345.78,0.02638,444.67,ON,29.11,28.04,-0.02696,765.507,2312.895,28.43
ESP32_5DAEC4,2025-04-14T20:18:00,328.21,0.02648,432.99,ON,26.55,25.51,-0.02535,766.9127,2325.695,26.33
ESP32_5DAEC4,2025-04-14T21:18:00,323.0,0.02606,446.02,OFF,,,,765.4828,2317.592,23.98
ESP32_5DAEC4,2025-04-14T22:18:00,346.55,0.02633,426.81,OFF,,,,766.7571,2309.549,22.9
ESP32_5DAEC4,2025-04-14T23:18:00,365.13,0.02672,423.46,OFF,,,,764.7661,2328.618,22.23
ESP32_5DAEC4,2025-04-15T00:18:00,303.69,0.0265,442.55,ON,50.12,49.19,-0.02612,766.8253,2327.9,49.9
ESP32_5DAEC4,2025-04-15T01:18:00,342.95,0.02639,453.65,ON,49.47,48.19,-0.02597,763.4514,2312.96,48.67
ESP32_5DAEC4,2025-04-15T02:18:00,339.8,0.02676,453.01,ON,48.23,46.78,-0.02567,764.4353,2303.008,47.6
ESP32_5DAEC4,2025-04-15T03:18:00,333.94,0.02693,423.92,OFF,,,,764.7198,2310.722,46.42
ESP32_5DAEC4,2025-04-15T04:18:00,337.76,0.02661,427.66,OFF,,,,765.6403,2332.464,45.14
ESP32_5DAEC4,2025-04-15T05:18:00,341.36,0.0261,429.62,OFF,,,,765.096,2326.186,17.22
ESP32_5DAEC4,2025-04-15T06:18:00,360.15,0.02625,423.07,ON,17.22,15.67,-0.025,765.4151,2318.815,16.64
ESP32_5DAEC4,2025-04-15T07:18:00,358.61,0.02674,439.18,ON,18.84,17.5,-0.02632,763.6838,2309.433,18.79
ESP32_5DAEC4,2025-04-15T08:18:00,346.64,0.02622,441.9,ON,25.47,23.41,-0.02633,764.7664,2303.45,24.42
ESP32_5DAEC4,2025-04-15T09:18:00,315.81,0.02695,426.0,OFF,,,,766.9062,2327.642,30.01
ESP32_5DAEC4,2025-04-15T10:18:00,300.91,0.02673,448.97,OFF,,,,764.1353,2316.416,32.83
ESP32_5DAEC4,2025-04-15T11:18:00,307.19,0.02628,447.7,OFF,,,,763.1742,2322.595,35.29
ESP32_5DAEC4,2025-04-15T12:18:00,325.84,0.02692,427.25,ON,37.52,36.4,-0.0258,764.7681,2320.245,36.94
ESP32_5DAEC4,2025-04-15T13:18:00,299.45,0.0267,427.67,ON,38.62,37.05,-0.02561,762.2241,2329.291,37.75
ESP32_5DAEC4,2025-04-15T14:18:00,355.73,0.02658,434.35,ON,37.74,36.14,-0.02676,762.8867,2309.553,36.31
ESP32_5DAEC4,2025-04-15T15:18:00,317.81,0.02616,445.21,OFF,,,,764.6988,2320.217,37.0
ESP32_5DAEC4,2025-04-15T16:18:00,325.13,0.02647,434.7,OFF,,,,762.6686,2332.112,36.33
ESP32_5DAEC4,2025-04-15T17:18:00,350.47,0.02678,452.17,OFF,,,,763.7514,2323.502,33.36
ESP32_5DAEC4,2025-04-15T18:18:00,307.22,0.02638,437.22,ON,32.36,31.64,-0.02529,765.8088,2330.632,31.65
ESP32_5DAEC4,2025-04-15T19:18:00,319.53,0.02676,446.48,ON,30.6,29.06,-0.0252,763.1898,2315.56,29.59
ESP32_5DAEC4,2025-04-15T20:18:00,351.96,0.02664,446.24,ON,28.41,27.11,-0.02562,763.5823,2310.444,28.02
ESP32_5DAEC4,2025-04-15T21:18:00,310.34,0.02614,430.75,OFF,,,,766.4491,2326.113,26.1
ESP32_5DAEC4,2025-04-15T22:18:00,325.02,0.02684,431.34,OFF,,,,765.6867,2302.081,25.22
ESP32_5DAEC4,2025-04-15T23:18:00,366.91,0.02604,452.39,OFF,,,,762.1993,2314.843,24.14
ESP32_5DAEC4,2025-04-16T00:18:00,312.07,0.02624,452.89,ON,35.64,33.62,-0.02593,764.493,2311.724,34.61
ESP32_5DAEC4,2025-04-16T01:18:00,342.84,0.02664,434.61,ON,33.9,32.48,-0.02597,763.5923,2302.191,33.18
ESP32_5DAEC4,2025-04-16T02:18:00,327.53,0.02622,439.59,ON,33.56,31.36,-0.02641,766.4498,2328.303,32.46
ESP32_5DAEC4,2025-04-16T03:18:00,345.69,0.02676,450.77,OFF,,,,763.3381,2331.346,32.97
ESP32_5DAEC4,2025-04-16T04:18:00,299.41,0.02686,443.27,OFF,,,,762.7406,2311.974,32.38
ESP32_5DAEC4,2025-04-16T05:18:00,314.68,0.02627,426.2,OFF,,,,764.8718,2312.775,19.63
ESP32_5DAEC4,2025-04-16T06:18:00,341.04,0.02623,428.5,ON,19.87,19.05,-0.02695,765.7989,2313.33,18.9
ESP32_5DAEC4,2025-04-16T07:18:00,328.7,0.02625,438.03,ON,21.19,20.39,-0.02657,764.6932,2311.143,20.89
ESP32_5DAEC4,2025-04-16T08:18:00,347.8,0.02687,453.62,ON,25.83,24.71,-0.02564,763.7521,2319.467,25.29
ESP32_5DAEC4,2025-04-16T09:18:00,327.77,0.02619,430.97,OFF,,,,766.153,2315.849,29.17
ESP32_5DAEC4,2025-04-16T10:18:00,325.86,0.02652,452.49,OFF,,,,763.2548,2326.487,32.44
ESP32_5DAEC4,2025-04-16T11:18:00,341.74,0.02692,439.68,OFF,,,,764.6717,2303.903,35.69
ESP32_5DAEC4,2025-04-16T12:18:00,330.52,0.02697,449.13,ON,38.17,36.76,-0.02571,765.4181,2305.443,37.54
ESP32_5DAEC4,2025-04-16T13:18:00,311.04,0.02666,449.43,ON,39.08,37.27,-0.02606,766.3687,2315.338,38.83
ESP32_5DAEC4,2025-04-16T14:18:00,325.84,0.02683,425.92,ON,37.43,36.66,-0.02554,762.3472,2320.205,37.14
ESP32_5DAEC4,2025-04-16T15:18:00,300.01,0.02636,432.39,OFF,,,,764.7733,2323.424,36.91
ESP32_5DAEC4,2025-04-16T16:18:00,323.69,0.02609,428.6,OFF,,,,763.6904,2319.004,35.6
ESP32_5DAEC4,2025-04-16T17:18:00,325.27,0.02601,451.27,OFF,,,,764.4708,2312.453,33.87
ESP32_5DAEC4,2025-04-16T18:18:00,326.15,0.02656,439.2,ON,33.4,31.83,-0.02605,764.9948,2321.401,32.46
ESP32_5DAEC4,2025-04-16T19:18:00,335.86,0.02612,430.21,ON,30.04,28.56,-0.02564,765.6307,2308.792,28.96
ESP32_5DAEC4,2025-04-16T20:18:00,331.7,0.02663,424.68,ON,27.18,25.82,-0.02503,763.8887,2327.196,26.67
ESP32_5DAEC4,2025-04-16T21:18:00,333.07,0.0269,436.42,OFF,,,,762.7732,2313.575,23.07
ESP32_5DAEC4,2025-04-16T22:18:00,348.17,0.02643,443.99,OFF,,,,763.1554,2304.465,22.74
ESP32_5DAEC4,2025-04-16T23:18:00,304.82,0.02638,449.07,OFF,,,,765.4804,2312.406,22.46
ESP32_5DAEC4,2025-04-17T00:18:00,336.52,0.02625,443.37,ON,44.74,43.31,-0.02502,763.7787,2326.576,43.92
ESP32_5DAEC4,2025-04-17T01:18:00,352.62,0.02641,428.61,ON,44.93,43.47,-0.02525,762.289,2324.941,43.67
ESP32_5DAEC4,2025-04-17T02:18:00,313.12,0.02694,425.96,ON,43.23,42.24,-0.02564,766.5601,2321.6,42.64
ESP32_5DAEC4,2025-04-17T03:18:00,312.05,0.02642,430.28,OFF,,,,765.13,2329.245,41.08
ESP32_5DAEC4,2025-04-17T04:18:00,334.68,0.02667,450.77,OFF,,,,764.61,2320.328,40.43
ESP32_5DAEC4,2025-04-17T05:18:00,346.63,0.02652,444.52,OFF,,,,762.8014,2324.184,17.4
ESP32_5DAEC4,2025-04-17T06:18:00,303.54,0.02624,441.12,ON,18.0,16.46,-0.02551,762.9671,2314.249,16.81
ESP32_5DAEC4,2025-04-17T07:18:00,346.01,0.02643,439.7,ON,19.86,18.55,-0.02653,764.4966,2332.454,18.86
ESP32_5DAEC4,2025-04-17T08:18:00,313.44,0.02605,423.18,ON,23.49,22.85,-0.02675,764.2833,2325.295,23.09
ESP32_5DAEC4,2025-04-17T09:18:00,341.76,0.0262,446.57,OFF,,,,763.0817,2318.693,27.18
ESP32_5DAEC4,2025-04-17T10:18:00,327.1,0.02635,449.58,OFF,,,,763.9686,2328.536,30.24
ESP32_5DAEC4,2025-04-17T11:18:00,337.85,0.02633,453.44,OFF,,,,766.9999,2315.038,33.04
ESP32_5DAEC4,2025-04-17T12:18:00,351.52,0.0261,452.1,ON,35.45,34.02,-0.02548,764.9416,2307.699,34.48
ESP32_5DAEC4,2025-04-17T13:18:00,303.21,0.02605,439.25,ON,37.22,35.9,-0.02537,765.285,2304.733,36.3
ESP32_5DAEC4,2025-04-17T14:18:00,334.35,0.02686,433.69,ON,36.92,35.26,-0.02533,763.497,2329.445,36.53
ESP32_5DAEC4,2025-04-17T15:18:00,326.21,0.02677,443.2,OFF,,,,762.1682,2322.321,36.12
ESP32_5DAEC4,2025-04-17T16:18:00,322.24,0.02622,444.03,OFF,,,,763.1586,2322.544,35.78
ESP32_5DAEC4,2025-04-17T17:18:00,339.53,0.02687,450.88,OFF,,,,762.5211,2329.381,33.36
ESP32_5DAEC4,2025-04-17T18:18:00,306.42,0.02676,453.54,ON,31.44,30.14,-0.02669,764.6768,2331.041,30.83
ESP32_5DAEC4,2025-04-17T19:18:00,338.13,0.0261,445.36,ON,29.01,28.54,-0.02601,764.2092,2319.991,28.72
ESP32_5DAEC4,2025-04-17T20:18:00,335.57,0.02638,446.32,ON,27.91,26.68,-0.02656,762.9556,2315.935,26.88
ESP32_5DAEC4,2025-04-17T21:18:00,312.24,0.0264,427.8,OFF,,,,763.8912,2327.577,24.74
ESP32_5DAEC4,2025-04-17T22:18:00,337.69,0.02675,445.44,OFF,,,,762.2268,2320.498,23.65
ESP32_5DAEC4,2025-04-17T23:18:00,326.82,0.02648,431.61,OFF,,,,765.7064,2314.98,22.69
ESP32_5DAEC4,2025-04-18T00:18:00,328.72,0.02636,436.72,ON,35.57,34.47,-0.02563,763.9576,2321.162,35.04
ESP32_5DAEC4,2025-04-18T01:18:00,365.12,0.02692,444.09,ON,35.61,34.38,-0.02602,764.5283,2314.41,34.52
ESP32_5DAEC4,2025-04-18T02:18:00,310.42,0.02676,435.1,ON,34.98,32.96,-0.02642,763.0053,2312.828,33.85
ESP32_5DAEC4,2025-04-18T03:18:00,323.06,0.02621,442.72,OFF,,,,766.6632,2314.693,33.48
ESP32_5DAEC4,2025-04-18T04:18:00,366.25,0.02655,423.85,OFF,,,,766.5158,2314.368,32.55
ESP32_5DAEC4,2025-04-18T05:18:00,363.2,0.02693,436.96,OFF,,,,762.7949,2321.553,17.68
ESP32_5DAEC4,2025-04-18T06:18:00,342.04,0.02602,444.79,ON,17.78,16.93,-0.02687,764.3411,2323.494,17.58
ESP32_5DAEC4,2025-04-18T07:18:00,341.85,0.02646,434.83,ON,20.04,19.38,-0.02528,764.2817,2320.115,19.75
ESP32_5DAEC4,2025-04-18T08:18:00,343.06,0.02673,429.74,ON,23.19,22.6,-0.02692,764.3531,2310.26,22.82
ESP32_5DAEC4,2025-04-18T09:18:00,347.92,0.02684,440.65,OFF,,,,765.5769,2310.98,25.84
ESP32_5DAEC4,2025-04-18T10:18:00,347.75,0.02647,447.46,OFF,,,,763.2715,2307.7,27.59
ESP32_5DAEC4,2025-04-18T11:18:00,327.13,0.0261,448.67,OFF,,,,763.2615,2314.204,28.74
ESP32_5DAEC4,2025-04-18T12:18:00,298.64,0.02672,444.47,ON,29.73,28.73,-0.02564,765.2801,2326.258,29.81
ESP32_5DAEC4,2025-04-18T13:18:00,336.05,0.0261,444.8,ON,31.34,29.71,-0.02684,763.7764,2308.08,30.39
ESP32_5DAEC4,2025-04-18T14:18:00,316.36,0.02629,431.38,ON,30.87,29.61,-0.02521,762.5026,2321.82,30.48
ESP32_5DAEC4,2025-04-18T15:18:00,319.29,0.02656,432.15,OFF,,,,766.8435,2328.917,29.13
ESP32_5DAEC4,2025-04-18T16:18:00,321.97,0.02634,426.6,OFF,,,,764.8573,2325.498,27.86
ESP32_5DAEC4,2025-04-18T17:18:00,298.62,0.02664,439.56,OFF,,,,764.709,2320.481,25.94
ESP32_5DAEC4,2025-04-18T18:18:00,359.15,0.02676,448.95,ON,26.33,25.64,-0.02533,766.1848,2325.231,25.73
ESP32_5DAEC4,2025-04-18T19:18:00,351.97,0.0261,429.49,ON,24.95,24.26,-0.02698,765.9482,2323.417,24.51
ESP32_5DAEC4,2025-04-18T20:18:00,316.42,0.02649,449.04,ON,24.82,23.84,-0.02671,763.2958,2314.752,23.95
ESP32_5DAEC4,2025-04-18T21:18:00,325.88,0.02646,442.91,OFF,,,,763.5075,2327.959,22.56
ESP32_5DAEC4,2025-04-18T22:18:00,299.91,0.02603,444.79,OFF,,,,762.2131,2332.423,22.27
ESP32_5DAEC4,2025-04-18T23:18:00,328.02,0.02659,449.65,OFF,,,,764.8693,2327.48,20.89
ESP32_5DAEC4,2025-04-19T00:18:00,324.64,0.02617,444.71,ON,34.7,33.93,-0.02529,764.7338,2330.795,34.48
ESP32_5DAEC4,2025-04-19T01:18:00,321.05,0.02685,423.12,ON,33.75,33.07,-0.02641,766.0287,2317.485,33.4
ESP32_5DAEC4,2025-04-19T02:18:00,347.22,0.0262,423.67,ON,34.1,32.76,-0.02667,764.0361,2305.701,33.65
ESP32_5DAEC4,2025-04-19T03:18:00,310.58,0.02639,453.43,OFF,,,,764.9497,2304.793,31.93
ESP32_5DAEC4,2025-04-19T04:18:00,326.86,0.02676,446.65,OFF,,,,766.0048,2326.968,31.51
ESP32_5DAEC4,2025-04-19T05:18:00,336.57,0.02658,450.64,OFF,,,,766.453,2303.261,13.83
ESP32_5DAEC4,2025-04-19T06:18:00,340.29,0.02692,429.7,ON,14.03,12.61,-0.02572,762.9041,2306.714,13.04
ESP32_5DAEC4,2025-04-19T07:18:00,316.63,0.02686,442.65,ON,17.69,16.82,-0.02582,766.9166,2313.759,17.04
ESP32_5DAEC4,2025-04-19T08:18:00,318.15,0.02679,452.46,ON,21.51,21.07,-0.02594,763.2964,2305.278,20.73
ESP32_5DAEC4,2025-04-19T09:18:00,305.51,0.02614,434.53,OFF,,,,763.036,2330.287,24.34
ESP32_5DAEC4,2025-04-19T10:18:00,324.51,0.02678,444.67,OFF,,,,764.9899,2310.985,26.81
ESP32_5DAEC4,2025-04-19T11:18:00,315.07,0.02688,436.52,OFF,,,,764.3636,2320.491,29.49
ESP32_5DAEC4,2025-04-19T12:18:00,361.97,0.02668,428.7,ON,31.9,30.43,-0.02695,764.5475,2313.444,30.65
ESP32_5DAEC4,2025-04-19T13:18:00,302.23,0.02621,441.92,ON,32.7,31.45,-0.02639,765.2621,2316.7,32.16
ESP32_5DAEC4,2025-04-19T14:18:00,338.7,0.02676,428.52,ON,31.57,30.63,-0.0254,764.2117,2318.258,31.52
ESP32_5DAEC4,2025-04-19T15:18:00,320.35,0.0263,429.9,OFF,,,,766.8357,2330.86,31.28
ESP32_5DAEC4,2025-04-19T16:18:00,307.08,0.02697,443.72,OFF,,,,764.2141,2317.389,30.3
ESP32_5DAEC4,2025-04-19T17:18:00,329.86,0.02673,423.03,OFF,,,,763.9701,2328.06,28.58
ESP32_5DAEC4,2025-04-19T18:18:00,334.82,0.02677,440.48,ON,27.31,26.01,-0.02647,764.7705,2315.2,26.36
ESP32_5DAEC4,2025-04-19T19:18:00,298.46,0.02609,430.68,ON,24.44,23.24,-0.02631,762.9097,2303.218,24.0
ESP32_5DAEC4,2025-04-19T20:18:00,308.8,0.02662,438.4,ON,22.78,21.0,-0.02546,765.6991,2331.057,21.6
ESP32_5DAEC4,2025-04-19T21:18:00,301.22,0.02651,451.58,OFF,,,,764.4179,2329.295,19.67
ESP32_5DAEC4,2025-04-19T22:18:00,341.88,0.02687,442.94,OFF,,,,762.6369,2331.738,18.4
ESP32_5DAEC4,2025-04-19T23:18:00,302.08,0.02674,445.83,OFF,,,,764.9607,2309.303,18.26
ESP32_5DAEC4,2025-04-20T00:18:00,336.33,0.02673,446.37,ON,38.48,36.72,-0.02511,764.4395,2327.015,37.47
ESP32_5DAEC4,2025-04-20T01:18:00,365.4,0.02668,432.78,ON,37.45,35.86,-0.02556,766.7354,2321.504,37.07
ESP32_5DAEC4,2025-04-20T02:18:00,366.5,0.02614,449.4,ON,36.31,35.49,-0.0252,764.6915,2332.855,35.64
ESP32_5DAEC4,2025-04-20T03:18:00,364.52,0.02621,424.72,OFF,,,,766.6364,2306.792,35.53
ESP32_5DAEC4,2025-04-20T04:18:00,319.92,0.0267,444.28,OFF,,,,766.6626,2324.253,34.37
ESP32_5DAEC4,2025-04-20T05:18:00,350.83,0.02617,451.85,OFF,,,,762.3905,2308.224,13.0
ESP32_5DAEC4,2025-04-20T06:18:00,313.92,0.02621,449.72,ON,13.61,12.48,-0.02633,764.5319,2327.264,13.05
ESP32_5DAEC4,2025-04-20T07:18:00,328.12,0.027,437.81,ON,16.99,14.91,-0.02559,765.4947,2307.247,15.64
ESP32_5DAEC4,2025-04-20T08:18:00,329.69,0.02614,451.71,ON,20.57,19.57,-0.02605,766.8019,2311.346,19.87
ESP32_5DAEC4,2025-04-20T09:18:00,361.11,0.02614,430.08,OFF,,,,762.2314,2305.734,24.35
ESP32_5DAEC4,2025-04-20T10:18:00,342.15,0.02671,443.53,OFF,,,,763.1738,2317.92,27.04
ESP32_5DAEC4,2025-04-20T11:18:00,336.25,0.02652,447.79,OFF,,,,766.1627,2328.658,29.85
ESP32_5DAEC4,2025-04-20T12:18:00,317.58,0.02619,434.94,ON,32.9,31.91,-0.02687,766.3544,2304.242,32.03
ESP32_5DAEC4,2025-04-20T13:18:00,346.3,0.02689,444.27,ON,34.42,33.2,-0.02502,765.6842,2309.652,33.53
ESP32_5DAEC4,2025-04-20T14:18:00,313.45,0.0267,431.83,ON,34.2,32.44,-0.02534,764.1609,2313.135,32.67
ESP32_5DAEC4,2025-04-20T15:18:00,359.58,0.02634,452.26,OFF,,,,766.5525,2320.187,32.45
ESP32_5DAEC4,2025-04-20T16:18:00,340.57,0.02621,451.78,OFF,,,,763.5139,2306.899,31.63
ESP32_5DAEC4,2025-04-20T17:18:00,366.06,0.0262,436.75,OFF,,,,766.8829,2326.775,29.27
ESP32_5DAEC4,2025-04-20T18:18:00,313.52,0.02667,428.53,ON,28.18,27.13,-0.02647,766.7964,2322.659,27.57
