device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_2E57D0,2025-04-14T22:18:00,307.34,0.02675,426.31,OFF,,,,766.1502,2306.331,23.18
ESP32_2E57D0,2025-04-14T23:18:00,341.97,0.02667,433.63,OFF,,,,766.5773,2323.011,22.18
ESP32_2E57D0,2025-04-15T00:18:00,355.73,0.02685,439.14,ON,50.94,49.78,-0.02514,764.2164,2317.308,50.6
ESP32_2E57D0,2025-04-15T01:18:00,356.49,0.02682,423.38,ON,49.71,48.27,-0.02601,764.2177,2310.23,48.34
ESP32_2E57D0,2025-04-15T02:18:00,351.66,0.0261,438.48,ON,48.0,46.52,-0.02601,764.4701,2330.346,47.05
ESP32_2E57D0,2025-04-15T03:18:00,318.14,0.02609,447.52,OFF,,,,764.5406,2316.111,46.57
ESP32_2E57D0,2025-04-15T04:18:00,302.16,0.02641,426.62,OFF,,,,763.4945,2327.583,45.24
ESP32_2E57D0,2025-04-15T05:18:00,300.63,0.02652,439.12,OFF,,,,762.5341,2314.604,16.8
ESP32_2E57D0,2025-04-15T06:18:00,351.2,0.02638,430.76,ON,17.19,15.9,-0.02619,765.6716,2307.274,16.53
ESP32_2E57D0,2025-04-15T07:18:00,334.74,0.0261,443.76,ON,19.12,17.82,-0.02688,762.7997,2308.074,18.41
ESP32_2E57D0,2025-04-15T08:18:00,363.95,0.02695,425.35,ON,25.15,23.71,-0.02612,766.2484,2302.485,24.31
ESP32_2E57D0,2025-04-15T09:18:00,349.2,0.02644,435.78,OFF,,,,764.9837,2304.104,29.88
ESP32_2E57D0,2025-04-15T10:18:00,343.58,0.02658,433.28,OFF,,,,766.8908,2319.261,32.54
ESP32_2E57D0,2025-04-15T11:18:00,309.49,0.02638,432.19,OFF,,,,762.6405,2303.691,35.36
ESP32_2E57D0,2025-04-15T12:18:00,307.03,0.02651,427.77,ON,37.86,36.17,-0.02557,765.438,2309.296,36.59
ESP32_2E57D0,2025-04-15T13:18:00,308.71,0.02642,428.94,ON,37.79,36.76,-0.02544,762.2912,2314.483,37.32
ESP32_2E57D0,2025-04-15T14:18:00,362.18,0.02634,451.95,ON,37.97,36.66,-0.02569,762.5445,2331.64,36.69
ESP32_2E57D0,2025-04-15T15:18:00,347.24,0.02657,452.83,OFF,,,,765.4925,2318.287,37.07
ESP32_2E57D0,2025-04-15T16:18:00,331.54,0.02616,444.95,OFF,,,,764.3275,2314.301,36.15
ESP32_2E57D0,2025-04-15T17:18:00,344.08,0.0262,449.01,OFF,,,,762.699,2320.527,34.15
ESP32_2E57D0,2025-04-15T18:18:00,321.4,0.02699,432.12,ON,32.33,31.37,-0.02646,764.9813,2332.988,31.91
ESP32_2E57D0,2025-04-15T19:18:00,340.71,0.0267,427.5,ON,30.6,28.61,-0.02646,766.5259,2330.144,29.72
ESP32_2E57D0,2025-04-15T20:18:00,326.31,0.0268,437.27,ON,29.61,28.28,-0.02548,764.587,2305.34,28.43
ESP32_2E57D0,2025-04-15T21:18:00,351.39,0.02622,445.31,OFF,,,,763.7983,2319.803,26.15
ESP32_2E57D0,2025-04-15T22:18:00,302.41,0.02659,436.83,OFF,,,,763.5966,2327.867,24.77
ESP32_2E57D0,2025-04-15T23:18:00,363.25,0.02628,443.37,OFF,,,,766.2636,2303.249,23.94
ESP32_2E57D0,2025-04-16T00:18:00,353.72,0.02699,431.32,ON,34.67,33.33,-0.02665,765.3975,2322.126,34.11
ESP32_2E57D0,2025-04-16T01:18:00,338.55,0.0265,426.52,ON,34.24,32.94,-0.0266,766.3747,2305.24,33.73
ESP32_2E57D0,2025-04-16T02:18:00,342.8,0.02689,432.19,ON,33.19,32.19,-0.02602,763.781,2314.504,32.66
ESP32_2E57D0,2025-04-16T03:18:00,355.67,0.02676,451.46,OFF,,,,764.2225,2323.086,32.63
ESP32_2E57D0,2025-04-16T04:18:00,300.53,0.02669,449.23,OFF,,,,765.4757,2305.948,33.04
ESP32_2E57D0,2025-04-16T05:18:00,349.8,0.02613,436.11,OFF,,,,765.9444,2315.924,19.64
ESP32_2E57D0,2025-04-16T06:18:00,340.6,0.02648,426.85,ON,19.55,18.8,-0.02567,764.9341,2309.285,18.95
ESP32_2E57D0,2025-04-16T07:18:00,330.82,0.02683,424.7,ON,21.44,20.63,-0.0254,764.2393,2307.465,21.0
ESP32_2E57D0,2025-04-16T08:18:00,350.34,0.02694,426.69,ON,25.21,24.16,-0.02619,766.1186,2315.279,24.2
ESP32_2E57D0,2025-04-16T09:18:00,306.34,0.0266,452.32,OFF,,,,763.1948,2314.639,29.02
ESP32_2E57D0,2025-04-16T10:18:00,331.64,0.02635,438.17,OFF,,,,765.1322,2315.986,33.24
ESP32_2E57D0,2025-04-16T11:18:00,302.09,0.02654,425.0,OFF,,,,762.3218,2311.425,35.98
ESP32_2E57D0,2025-04-16T12:18:00,312.99,0.02631,428.09,ON,38.17,36.32,-0.02601,762.523,2318.494,37.39
ESP32_2E57D0,2025-04-16T13:18:00,356.24,0.0264,437.3,ON,38.85,37.12,-0.02536,762.8677,2310.66,38.74
ESP32_2E57D0,2025-04-16T14:18:00,355.96,0.02665,431.81,ON,38.58,37.59,-0.02525,765.2631,2312.249,38.13
ESP32_2E57D0,2025-04-16T15:18:00,327.61,0.02681,449.83,OFF,,,,766.4509,2311.323,37.02
ESP32_2E57D0,2025-04-16T16:18:00,315.29,0.026,453.25,OFF,,,,763.6515,2308.795,35.71
ESP32_2E57D0,2025-04-16T17:18:00,305.42,0.02605,424.88,OFF,,,,764.8802,2327.005,33.91
ESP32_2E57D0,2025-04-16T18:18:00,324.51,0.0263,444.59,ON,33.01,32.37,-0.02643,764.2965,2325.806,32.62
ESP32_2E57D0,2025-04-16T19:18:00,321.14,0.02618,425.45,ON,30.32,29.65,-0.02648,763.5115,2311.55,29.51
ESP32_2E57D0,2025-04-16T20:18:00,300.77,0.02677,429.27,ON,27.91,25.99,-0.02568,763.2496,2326.692,26.2
ESP32_2E57D0,2025-04-16T21:18:00,353.92,0.02686,451.32,OFF,,,,766.9504,2332.013,23.51
ESP32_2E57D0,2025-04-16T22:18:00,363.58,0.02633,433.85,OFF,,,,766.1559,2330.633,22.57
ESP32_2E57D0,2025-04-16T23:18:00,355.06,0.02683,438.76,OFF,,,,764.3933,2320.973,22.65
ESP32_2E57D0,2025-04-17T00:18:00,304.3,0.0267,423.18,ON,44.59,43.44,-0.02508,763.5604,2322.671,43.65
ESP32_2E57D0,2025-04-17T01:18:00,341.29,0.02691,437.83,ON,43.76,42.4,-0.02531,763.0335,2322.301,43.47
ESP32_2E57D0,2025-04-17T02:18:00,337.23,0.02681,443.39,ON,42.83,41.9,-0.02502,763.0749,2305.732,41.94
ESP32_2E57D0,2025-04-17T03:18:00,303.7,0.02641,447.21,OFF,,,,763.8706,2320.333,41.66
ESP32_2E57D0,2025-04-17T04:18:00,313.87,0.02619,428.02,OFF,,,,766.1007,2324.373,39.78
ESP32_2E57D0,2025-04-17T05:18:00,317.99,0.02696,426.91,OFF,,,,766.513,2307.505,17.44
ESP32_2E57D0,2025-04-17T06:18:00,320.46,0.02647,431.24,ON,17.4,16.18,-0.02613,763.9116,2323.172,16.68
ESP32_2E57D0,2025-04-17T07:18:00,319.32,0.02602,426.84,ON,19.74,18.53,-0.02505,766.8208,2325.56,18.81
ESP32_2E57D0,2025-04-17T08:18:00,355.12,0.02663,450.03,ON,23.32,22.67,-0.02639,765.1867,2317.954,23.12
ESP32_2E57D0,2025-04-17T09:18:00,310.23,0.02691,435.8,OFF,,,,766.2169,2328.448,27.32
ESP32_2E57D0,2025-04-17T10:18:00,348.55,0.02646,443.04,OFF,,,,764.9873,2316.829,30.59
ESP32_2E57D0,2025-04-17T11:18:00,319.65,0.0267,442.97,OFF,,,,766.111,2318.448,33.62
ESP32_2E57D0,2025-04-17T12:18:00,338.99,0.02609,450.22,ON,35.03,34.61,-0.02655,762.029,2326.192,34.71
ESP32_2E57D0,2025-04-17T13:18:00,312.3,0.02648,436.42,ON,36.96,35.76,-0.02653,765.1031,2329.518,36.38
ESP32_2E57D0,2025-04-17T14:18:00,362.87,0.02645,440.97,ON,37.23,36.18,-0.02567,764.0781,2328.203,36.02
ESP32_2E57D0,2025-04-17T15:18:00,299.49,0.02608,449.26,OFF,,,,764.0567,2314.134,35.96
ESP32_2E57D0,2025-04-17T16:18:00,324.22,0.02699,445.81,OFF,,,,765.5155,2310.659,35.65
ESP32_2E57D0,2025-04-17T17:18:00,312.57,0.02685,440.74,OFF,,,,766.6602,2322.941,33.1
ESP32_2E57D0,2025-04-17T18:18:00,318.27,0.02674,437.13,ON,31.57,30.09,-0.0255,765.829,2326.8,30.92
ESP32_2E57D0,2025-04-17T19:18:00,350.89,0.02649,424.06,ON,29.62,28.29,-0.02572,766.4413,2331.911,28.59
ESP32_2E57D0,2025-04-17T20:18:00,366.43,0.02605,438.56,ON,27.92,26.67,-0.02642,765.4718,2309.507,27.56
ESP32_2E57D0,2025-04-17T21:18:00,354.96,0.02674,453.57,OFF,,,,762.4411,2314.188,24.71
ESP32_2E57D0,2025-04-17T22:18:00,326.59,0.02673,423.14,OFF,,,,762.6512,2326.232,23.46
ESP32_2E57D0,2025-04-17T23:18:00,359.55,0.02627,450.07,OFF,,,,764.7899,2325.81,22.81
ESP32_2E57D0,2025-04-18T00:18:00,345.69,0.02613,448.1,ON,35.94,34.51,-0.02533,766.3845,2312.263,34.79
ESP32_2E57D0,2025-04-18T01:18:00,306.31,0.02608,429.62,ON,35.25,34.11,-0.02615,762.8137,2311.148,34.62
ESP32_2E57D0,2025-04-18T02:18:00,310.4,0.02655,452.15,ON,35.02,33.01,-0.02659,764.5101,2303.011,33.36
ESP32_2E57D0,2025-04-18T03:18:00,338.46,0.02637,451.46,OFF,,,,765.3372,2305.855,33.14
ESP32_2E57D0,2025-04-18T04:18:00,360.27,0.02632,429.29,OFF,,,,764.246,2310.755,32.78
ESP32_2E57D0,2025-04-18T05:18:00,358.13,0.02697,427.4,OFF,,,,763.6822,2323.047,17.68
ESP32_2E57D0,2025-04-18T06:18:00,335.33,0.02604,425.89,ON,17.63,17.45,-0.02637,765.0962,2308.111,17.17
ESP32_2E57D0,2025-04-18T07:18:00,343.41,0.02624,438.41,ON,19.88,19.45,-0.02572,765.5741,2329.209,19.72
ESP32_2E57D0,2025-04-18T08:18:00,312.0,0.02642,443.75,ON,24.05,21.82,-0.02531,762.188,2307.538,23.19
ESP32_2E57D0,2025-04-18T09:18:00,336.26,0.02646,426.54,OFF,,,,762.0262,2313.852,25.75
ESP32_2E57D0,2025-04-18T10:18:00,318.65,0.02656,448.69,OFF,,,,766.4832,2312.974,27.26
ESP32_2E57D0,2025-04-18T11:18:00,347.7,0.02671,451.7,OFF,,,,764.8099,2329.719,29.23
ESP32_2E57D0,2025-04-18T12:18:00,330.77,0.02606,427.45,ON,31.52,30.31,-0.02579,762.8116,2311.942,29.96
ESP32_2E57D0,2025-04-18T13:18:00,352.68,0.02635,435.02,ON,31.49,30.18,-0.02566,766.8213,2324.287,30.66
ESP32_2E57D0,2025-04-18T14:18:00,364.87,0.02663,443.14,ON,31.28,29.55,-0.02589,763.3048,2307.81,30.27
ESP32_2E57D0,2025-04-18T15:18:00,352.67,0.02642,441.4,OFF,,,,762.1071,2309.4,29.38
ESP32_2E57D0,2025-04-18T16:18:00,339.73,0.0263,451.41,OFF,,,,764.4872,2322.146,27.97
ESP32_2E57D0,2025-04-18T17:18:00,331.67,0.02662,443.39,OFF,,,,766.1724,2320.0,26.45
ESP32_2E57D0,2025-04-18T18:18:00,362.62,0.02603,447.27,ON,26.78,25.38,-0.02539,764.541,2317.459,25.92
ESP32_2E57D0,2025-04-18T19:18:00,304.82,0.02672,431.8,ON,25.88,24.54,-0.02557,766.9155,2315.939,25.02
ESP32_2E57D0,2025-04-18T20:18:00,331.97,0.02611,441.33,ON,24.07,23.21,-0.02633,765.0159,2326.568,23.65
ESP32_2E57D0,2025-04-18T21:18:00,354.7,0.02602,447.49,OFF,,,,764.3043,2312.562,22.58
ESP32_2E57D0,2025-04-18T22:18:00,327.96,0.02675,444.48,OFF,,,,766.1445,2310.552,22.49
ESP32_2E57D0,2025-04-18T23:18:00,330.94,0.02659,440.21,OFF,,,,762.1865,2317.372,21.22
ESP32_2E57D0,2025-04-19T00:18:00,355.01,0.02621,452.25,ON,34.91,33.24,-0.02678,762.9501,2313.945,33.85
ESP32_2E57D0,2025-04-19T01:18:00,328.62,0.0267,436.59,ON,34.85,33.77,-0.02671,763.8429,2320.491,33.93
ESP32_2E57D0,2025-04-19T02:18:00,339.09,0.02625,448.04,ON,33.77,32.84,-0.02533,766.6,2312.84,32.8
ESP32_2E57D0,2025-04-19T03:18:00,348.49,0.02655,449.46,OFF,,,,766.1065,2311.08,32.6
ESP32_2E57D0,2025-04-19T04:18:00,318.34,0.02648,448.75,OFF,,,,762.4009,2319.383,31.33
ESP32_2E57D0,2025-04-19T05:18:00,322.35,0.02652,426.48,OFF,,,,762.5537,2306.714,13.65
ESP32_2E57D0,2025-04-19T06:18:00,309.93,0.02635,440.0,ON,14.07,12.76,-0.02555,766.641,2312.259,13.44
ESP32_2E57D0,2025-04-19T07:18:00,310.34,0.0263,452.31,ON,17.76,16.61,-0.02575,764.2544,2324.485,17.31
ESP32_2E57D0,2025-04-19T08:18:00,326.03,0.02668,425.72,ON,20.86,20.05,-0.02512,763.4398,2308.083,19.98
ESP32_2E57D0,2025-04-19T09:18:00,366.46,0.02665,446.06,OFF,,,,763.0486,2313.967,24.59
ESP32_2E57D0,2025-04-19T10:18:00,301.36,0.02612,431.76,OFF,,,,763.8065,2309.136,26.78
ESP32_2E57D0,2025-04-19T11:18:00,333.48,0.02684,438.41,OFF,,,,766.2965,2326.261,29.57
ESP32_2E57D0,2025-04-19T12:18:00,344.53,0.02661,431.9,ON,31.65,30.09,-0.02598,762.2697,2316.017,31.04
ESP32_2E57D0,2025-04-19T13:18:00,336.15,0.0261,432.28,ON,33.27,31.35,-0.02608,765.209,2314.282,32.0
ESP32_2E57D0,2025-04-19T14:18:00,340.86,0.02631,426.36,ON,32.53,31.6,-0.02606,763.632,2320.308,31.83
ESP32_2E57D0,2025-04-19T15:18:00,324.19,0.02684,424.76,OFF,,,,763.2338,2305.466,31.29
ESP32_2E57D0,2025-04-19T16:18:00,339.75,0.02668,451.06,OFF,,,,762.8257,2327.797,30.07
ESP32_2E57D0,2025-04-19T17:18:00,319.42,0.02607,445.35,OFF,,,,765.9025,2319.437,28.17
ESP32_2E57D0,2025-04-19T18:18:00,320.38,0.02608,444.95,ON,27.53,26.17,-0.02547,763.2661,2322.082,26.51
ESP32_2E57D0,2025-04-19T19:18:00,333.5,0.02655,447.8,ON,24.36,23.11,-0.02597,764.617,2318.111,24.27
ESP32_2E57D0,2025-04-19T20:18:00,351.84,0.02617,433.43,ON,22.71,21.61,-0.02618,764.1755,2303.222,22.06
ESP32_2E57D0,2025-04-19T21:18:00,353.93,0.02612,452.92,OFF,,,,766.0194,2311.95,19.5
ESP32_2E57D0,2025-04-19T22:18:00,365.03,0.02687,427.39,OFF,,,,766.0875,2330.244,19.01
ESP32_2E57D0,2025-04-19T23:18:00,352.56,0.0265,451.66,OFF,,,,763.1448,2331.782,18.34
ESP32_2E57D0,2025-04-20T00:18:00,310.43,0.02658,423.91,ON,38.42,37.3,-0.02649,765.1593,2315.48,37.58
ESP32_2E57D0,2025-04-20T01:18:00,316.56,0.02604,437.25,ON,37.48,36.28,-0.02518,765.1803,2303.41,37.12
ESP32_2E57D0,2025-04-20T02:18:00,322.66,0.02691,447.96,ON,36.65,35.45,-0.02674,763.0176,2308.943,35.74
ESP32_2E57D0,2025-04-20T03:18:00,327.46,0.02619,452.03,OFF,,,,765.4459,2304.273,34.86
ESP32_2E57D0,2025-04-20T04:18:00,339.68,0.02632,423.38,OFF,,,,764.2931,2315.036,34.14
ESP32_2E57D0,2025-04-20T05:18:00,343.47,0.02682,447.8,OFF,,,,763.1171,2328.503,12.97
ESP32_2E57D0,2025-04-20T06:18:00,327.54,0.02693,435.27,ON,13.55,12.63,-0.02615,766.0212,2313.133,13.1
ESP32_2E57D0,2025-04-20T07:18:00,366.74,0.02689,432.24,ON,15.85,15.3,-0.02645,766.0721,2309.618,15.54
ESP32_2E57D0,2025-04-20T08:18:00,346.28,0.02621,430.18,ON,20.28,19.02,-0.02534,765.6258,2329.073,19.6
ESP32_2E57D0,2025-04-20T09:18:00,305.04,0.02673,438.87,OFF,,,,763.4792,2302.195,24.19
ESP32_2E57D0,2025-04-20T10:18:00,329.5,0.0267,423.85,OFF,,,,765.8377,2328.156,27.21
ESP32_2E57D0,2025-04-20T11:18:00,334.66,0.02646,443.85,OFF,,,,763.4533,2320.869,30.33
ESP32_2E57D0,2025-04-20T12:18:00,343.6,0.02682,441.37,ON,32.88,32.17,-0.02636,766.9678,2312.323,32.49
ESP32_2E57D0,2025-04-20T13:18:00,346.26,0.0261,433.15,ON,33.93,32.78,-0.02504,762.8487,2302.547,33.74
ESP32_2E57D0,2025-04-20T14:18:00,358.12,0.02624,452.63,ON,33.6,32.47,-0.02633,765.263,2311.492,33.48
ESP32_2E57D0,2025-04-20T15:18:00,305.6,0.02664,423.47,OFF,,,,763.2659,2326.363,32.38
ESP32_2E57D0,2025-04-20T16:18:00,359.53,0.02695,429.0,OFF,,,,765.5782,2328.836,31.53
ESP32_2E57D0,2025-04-20T17:18:00,316.59,0.027,442.74,OFF,,,,764.8164,2329.961,29.19
ESP32_2E57D0,2025-04-20T18:18:00,340.31,0.02629,435.92,ON,28.49,27.21,-0.02575,762.1225,2328.868,27.57
ESP32_2E57D0,2025-04-20T19:18:00,335.38,0.02684,437.23,ON,25.82,24.26,-0.02599,766.7523,2323.836,24.56
ESP32_2E57D0,2025-04-20T20:18:00,354.17,0.02656,442.42,ON,22.72,22.7,-0.0259,762.1245,2331.362,23.1
ESP32_2E57D0,2025-04-20T21:18:00,306.5,0.02618,444.6,OFF,,,,765.7942,2324.101,20.45
